node	atom	dim0	dim1	dim2	dim3	dim4	dim5	dim6	dim7	dim8	dim9	dim10	dim11	dim12	dim13	dim14	dim15	dim16	dim17	dim18	dim19	dim20	dim21	dim22	dim23	dim24	dim25	dim26	dim27	dim28	dim29	dim30	dim31	dim32	dim33	dim34	dim35	dim36	dim37	dim38	dim39	dim40	dim41	dim42	dim43	dim44	dim45	dim46	dim47	dim48	dim49	dim50	dim51	dim52	dim53	dim54	dim55	dim56	dim57	dim58	dim59	dim60	dim61	dim62	dim63
0	C	0.000000	0.000000	0.000000	0.000000	0.000000	16.593653	2.762496	0.000000	0.000000	0.000000	3.346502	0.000000	0.000000	1.059079	5.940706	22.551676	0.000000	11.189073	0.000000	0.000000	23.820400	9.886598	31.592402	0.000000	0.000000	0.458229	13.238005	4.575953	0.000000	0.000000	3.887088	8.499004	20.153214	0.000000	0.000000	17.571701	14.935145	0.000000	33.596077	0.091891	0.000000	0.000000	0.000000	0.000000	34.176670	0.000000	0.000000	30.457363	5.055328	0.000000	29.825289	0.000000	0.000000	0.000000	13.690264	0.000000	0.000000	0.000000	0.000000	3.090476	0.000000	0.000000	10.452820	23.921659
1	C	2.266515	0.000000	0.000000	0.000000	0.000000	3.520785	0.000000	4.881164	0.000000	0.000000	12.979644	0.000000	0.000000	0.000000	0.024046	11.445482	0.000000	3.642612	0.000000	0.000000	12.726951	2.144920	15.411800	0.000000	0.000000	3.247652	4.643587	0.000000	0.000000	0.000000	0.878086	6.168240	14.012196	0.000000	0.000000	9.703302	11.699621	1.415401	13.982386	6.896620	0.000000	0.000000	0.000000	0.000000	15.728712	0.000000	1.505306	19.383131	0.000000	0.275669	13.402458	0.000000	0.000000	0.000000	0.211199	6.825667	0.000000	0.000000	0.000000	0.000000	0.638946	0.000000	0.000000	12.514462
2	C	0.977163	0.000000	0.000000	0.000000	0.000000	1.477898	0.000000	2.970636	0.000000	0.627954	7.779215	0.000000	0.000000	0.000000	0.000000	5.163755	0.000000	0.822608	0.000000	0.000000	6.131034	0.000000	6.538120	0.000000	0.000000	1.806834	1.793479	0.000000	0.000000	0.000000	0.000000	2.366259	6.163303	0.000000	0.000000	4.376094	6.125028	0.879434	4.997208	5.391756	0.000000	0.000000	0.000000	0.000000	5.791203	0.000000	0.649305	9.185985	0.000000	0.425850	4.421886	0.000000	0.000000	0.000000	0.000000	4.090173	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.241733
3	H	6.224462	4.641495	0.000000	0.000000	0.000000	4.944876	2.934469	0.000000	0.000000	0.000000	9.087775	0.000000	0.000000	3.595250	3.059175	10.355408	0.000000	7.355470	0.000000	0.000000	8.111959	6.170067	14.746201	3.598743	0.000000	6.725893	3.652712	6.583168	0.000000	3.122514	4.768692	10.881109	11.211624	0.000000	0.000000	8.053699	6.262551	3.274029	14.899005	0.000000	2.072396	0.000000	0.000000	0.000000	16.816601	0.000000	2.478519	14.539124	0.000000	0.000000	20.081749	0.000000	0.000000	0.000000	12.666754	5.198174	0.000000	0.000000	5.285192	1.469494	5.579318	0.000000	0.000000	10.525692
4	H	6.175458	4.509585	0.000000	0.000000	0.000000	4.753277	2.748300	0.048859	0.000000	0.000000	9.124334	0.000000	0.000000	3.381397	2.890482	10.106985	0.000000	7.158823	0.000000	0.000000	7.939098	5.965466	14.412981	3.493432	0.000000	6.613916	3.516483	6.370018	0.000000	2.995684	4.631113	10.653887	11.051402	0.000000	0.000000	7.900261	6.228858	3.292395	14.450698	0.000000	2.049993	0.000000	0.000000	0.000000	16.344641	0.000000	2.485154	14.243291	0.000000	0.000000	19.534290	0.000000	0.000000	0.000000	12.289084	5.246969	0.000000	0.000000	5.116595	1.345017	5.465135	0.000000	0.000000	10.294991
5	H	6.122013	4.278905	0.000000	0.000000	0.000000	4.388931	2.371095	0.174934	0.000000	0.074850	9.261084	0.000000	0.000000	2.951585	2.567192	9.635824	0.000000	6.786202	0.000000	0.000000	7.613589	5.590054	13.774678	3.305280	0.000000	6.427245	3.235885	5.977045	0.000000	2.750480	4.384296	10.256605	10.779553	0.000000	0.000000	7.629451	6.181121	3.355063	13.602055	0.020428	2.017442	0.000000	0.000000	0.000000	15.456142	0.000000	2.519835	13.710701	0.000000	0.000000	18.513102	0.000000	0.000000	0.000000	11.590258	5.375068	0.000000	0.000000	4.815808	1.079462	5.262435	0.000000	0.000000	9.859788
6	H	2.862943	1.625365	0.000000	0.000000	0.000000	0.707051	0.000000	0.919092	0.000000	1.714544	6.355642	0.000000	0.000000	0.000000	0.345201	3.628032	0.000000	2.540586	0.000000	0.000000	3.781389	1.701808	5.512056	1.013482	0.000000	3.169680	0.573532	2.376953	0.000000	0.020891	1.969486	3.987274	6.404257	1.199199	0.000000	3.077028	4.228814	2.280110	4.996906	1.758408	0.322442	0.000000	0.000000	0.000000	5.975810	0.000000	2.178860	6.525720	0.000000	0.059023	6.966622	0.000000	0.000000	0.000000	3.369520	3.716473	0.000000	0.000000	1.353258	0.000000	2.057406	0.000000	0.000000	4.460266
7	H	2.794296	1.617517	0.000000	0.000000	0.000000	0.666925	0.000000	0.893400	0.000000	1.713620	6.182893	0.000000	0.000000	0.000000	0.347105	3.502432	0.000000	2.483042	0.000000	0.000000	3.678852	1.641030	5.327068	0.993077	0.000000	3.122302	0.515980	2.358008	0.000000	0.000000	1.955722	3.862040	6.262148	1.182184	0.000000	2.930038	4.122196	2.241869	4.862276	1.714044	0.273229	0.000000	0.000000	0.000000	5.796360	0.000000	2.164248	6.346065	0.000000	0.070102	6.783642	0.000000	0.000000	0.000000	3.239872	3.629165	0.000000	0.000000	1.317551	0.000000	2.014814	0.000000	0.000000	4.341467
8	H	0.710325	0.947487	0.000000	0.000000	0.000000	0.387798	0.000000	0.562467	0.000000	0.957074	2.524493	0.000000	0.000000	0.039445	0.000000	1.561677	0.000000	1.110799	0.000000	0.000000	1.793822	0.000000	2.277201	0.529987	0.000000	1.236499	0.382726	1.040255	0.779621	0.000000	0.598277	1.188562	2.465444	0.000000	0.000000	0.878069	1.970608	0.987129	1.857149	1.416457	0.000000	0.000000	0.236215	0.000000	2.133637	0.000000	0.675702	2.683300	0.000000	0.032626	2.318595	0.000000	0.000000	0.000000	0.222205	1.389438	0.000000	0.000000	0.204798	0.000000	0.396519	0.000000	0.000000	1.748437
9	H	0.687850	0.945252	0.000000	0.000000	0.000000	0.387625	0.000000	0.545891	0.000000	0.954514	2.466168	0.000000	0.000000	0.051288	0.000000	1.515795	0.000000	1.082962	0.000000	0.000000	1.740452	0.000000	2.220095	0.524123	0.000000	1.213153	0.365304	1.024474	0.786508	0.000000	0.586014	1.171987	2.405165	0.000000	0.000000	0.854028	1.922751	0.974108	1.818357	1.386557	0.000000	0.000000	0.253687	0.000000	2.081058	0.000000	0.671904	2.622301	0.000000	0.040675	2.274829	0.000000	0.000000	0.000000	0.213551	1.360645	0.000000	0.000000	0.200897	0.000000	0.389473	0.000000	0.000000	1.702793
