node	atom	dim0	dim1	dim2	dim3	dim4	dim5	dim6	dim7	dim8	dim9	dim10	dim11	dim12	dim13	dim14	dim15	dim16	dim17	dim18	dim19	dim20	dim21	dim22	dim23	dim24	dim25	dim26	dim27	dim28	dim29	dim30	dim31	dim32	dim33	dim34	dim35	dim36	dim37	dim38	dim39	dim40	dim41	dim42	dim43	dim44	dim45	dim46	dim47	dim48	dim49	dim50	dim51	dim52	dim53	dim54	dim55	dim56	dim57	dim58	dim59	dim60	dim61	dim62	dim63
0	C	0.000000	0.000000	0.000000	0.000000	0.000000	18.525692	4.214685	0.000000	0.000000	0.000000	4.528908	0.000000	0.000000	1.827971	7.436051	25.135084	0.000000	12.544990	0.000000	0.000000	25.683578	12.192226	35.205952	0.000000	0.000000	1.504307	14.397983	5.683529	0.000000	0.447277	4.905021	11.072680	22.222805	0.000000	0.000000	20.164383	16.075956	0.000000	37.777977	0.000000	0.000000	0.000000	0.000000	0.000000	38.624214	0.000000	0.000000	34.089779	4.277043	0.000000	35.056980	0.000000	0.000000	0.000000	17.160770	0.000000	0.000000	0.000000	1.184242	4.149093	0.275420	0.000000	11.138854	26.384111
1	C	5.011186	0.000000	0.000000	0.000000	0.000000	6.111490	0.000000	4.621024	0.000000	0.000000	16.418091	0.000000	0.000000	0.000000	1.608485	16.230780	0.000000	6.552329	0.000000	0.000000	16.350464	5.460845	22.250187	0.000000	0.000000	5.675377	6.570118	1.760506	0.000000	0.000000	2.678371	11.219662	18.548220	0.000000	0.000000	13.842652	14.468494	2.168593	20.961641	6.224405	0.000000	0.000000	0.000000	0.000000	23.449318	0.000000	2.502634	25.889530	0.000000	0.000000	22.595135	0.000000	0.000000	0.000000	6.280408	9.044476	0.000000	0.000000	1.499652	0.000000	3.037257	0.000000	0.000000	17.199949
2	C	1.144805	0.000000	0.000000	0.000000	0.000000	2.652317	0.000000	4.458076	0.000000	0.090258	11.050526	0.000000	0.000000	0.000000	0.000000	8.136905	0.000000	1.123596	0.000000	0.000000	9.636189	0.328625	10.314359	0.000000	0.000000	2.317027	3.059396	0.000000	0.000000	0.000000	0.000000	3.749568	9.663631	0.000000	0.000000	7.265215	9.297485	0.938719	8.553492	7.487803	0.000000	0.000000	0.000000	0.000000	9.858555	0.000000	0.932698	14.717881	0.000000	0.677101	7.486561	0.000000	0.000000	0.000000	0.000000	5.890299	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.382618
3	C	0.000000	0.000000	0.000000	0.000000	0.000000	2.970464	0.000000	1.900808	0.000000	0.000000	5.631183	0.000000	0.000000	0.000000	0.007984	3.051914	0.000000	0.000000	0.000000	0.000000	5.467648	0.854383	5.056879	0.000000	0.000000	0.000000	1.955387	0.000000	0.000000	0.000000	0.000000	0.933405	4.519324	0.000000	0.000000	5.178822	4.844350	0.000000	4.289387	4.458834	0.000000	0.000000	0.000000	0.000000	4.322565	0.000000	0.000000	7.662546	0.000000	0.000000	2.200363	0.000000	0.000000	0.000000	0.000000	1.324785	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.054656
4	O	0.000000	0.000000	0.000000	0.000000	0.000000	3.447111	0.000000	0.000000	0.000000	0.000000	0.300317	0.000000	0.000000	0.000000	2.394033	0.000000	0.000000	0.000000	1.162043	0.000000	1.156568	2.329096	0.716135	0.000000	0.000000	0.000000	0.563043	1.806065	0.000000	0.000000	0.644576	0.000000	1.110847	0.000000	0.000000	1.790186	0.321811	0.000000	2.810580	0.000000	0.000000	0.000000	0.000000	0.000000	2.510555	0.000000	0.000000	1.828104	0.772783	0.000000	1.969820	0.000000	0.000000	0.000000	1.340175	0.000000	0.000000	0.072423	0.000000	0.000000	0.000000	0.000000	0.096901	0.850790
5	H	6.643542	5.065884	0.000000	0.000000	0.000000	5.847845	3.678968	0.000000	0.000000	0.000000	9.369133	0.000000	0.000000	4.344906	3.759578	11.508090	0.000000	8.067326	0.000000	0.000000	8.892500	7.150459	16.314436	4.001919	0.000000	7.214998	4.242808	7.206175	0.000000	3.606292	5.200758	12.103621	11.938765	0.000000	0.000000	9.049948	6.539129	3.294986	16.712782	0.000000	2.310723	0.000000	0.000000	0.000000	18.803862	0.000000	2.422236	16.046236	0.000000	0.000000	22.470602	0.000000	0.000000	0.000000	14.140461	5.344377	0.000000	0.000000	5.914466	2.021651	6.137417	0.000000	0.000000	11.547689
6	H	6.605742	4.953733	0.000000	0.000000	0.000000	5.681127	3.522048	0.000000	0.000000	0.000000	9.393469	0.000000	0.000000	4.158026	3.609271	11.304467	0.000000	7.894486	0.000000	0.000000	8.747585	6.970653	16.034777	3.915842	0.000000	7.126978	4.128910	7.019494	0.000000	3.506798	5.090599	11.914392	11.798744	0.000000	0.000000	8.915051	6.510173	3.312552	16.329437	0.000000	2.297863	0.000000	0.000000	0.000000	18.402161	0.000000	2.434896	15.788794	0.000000	0.000000	22.002800	0.000000	0.000000	0.000000	13.812685	5.383611	0.000000	0.000000	5.783525	1.913156	6.040925	0.000000	0.000000	11.354112
7	H	6.557714	4.777409	0.000000	0.000000	0.000000	5.390087	3.232546	0.000000	0.000000	0.000000	9.486942	0.000000	0.000000	3.835486	3.347307	10.945632	0.000000	7.622724	0.000000	0.000000	8.500815	6.662205	15.552292	3.771020	0.000000	6.981341	3.919199	6.718168	0.000000	3.319301	4.898067	11.594541	11.587733	0.000000	0.000000	8.690505	6.474420	3.361573	15.667280	0.000000	2.271513	0.000000	0.000000	0.000000	17.710022	0.000000	2.457764	15.361233	0.000000	0.000000	21.202662	0.000000	0.000000	0.000000	13.272812	5.480835	0.000000	0.000000	5.546326	1.714610	5.884637	0.000000	0.000000	11.024513
8	H	4.302176	2.457727	0.000000	0.000000	0.000000	1.707453	0.000000	0.923882	0.000000	1.476877	8.088072	0.000000	0.000000	0.258378	0.735489	5.837822	0.000000	4.084117	0.000000	0.000000	5.353684	2.821223	8.629356	1.729394	0.000000	4.489599	1.467085	3.510957	0.000000	0.871554	2.789791	6.220473	8.410336	1.053285	0.000000	4.743754	5.420342	2.839316	7.829969	1.577614	1.072014	0.000000	0.000000	0.000000	9.221319	0.000000	2.573864	9.147312	0.000000	0.000000	10.871468	0.000000	0.000000	0.000000	6.190373	4.839305	0.000000	0.000000	2.508305	0.000000	3.213279	0.000000	0.000000	6.540479
9	H	4.090549	2.268909	0.000000	0.000000	0.000000	1.547186	0.000000	0.936837	0.000000	1.559296	7.980519	0.000000	0.000000	0.027630	0.667812	5.439843	0.000000	3.752262	0.000000	0.000000	5.085094	2.745311	8.093479	1.566997	0.000000	4.271314	1.273747	3.260214	0.000000	0.722835	2.620190	5.928801	8.130324	1.159794	0.000000	4.593243	5.292270	2.752942	7.315522	1.702589	0.937492	0.000000	0.000000	0.000000	8.674159	0.000000	2.537701	8.810007	0.000000	0.000000	10.241197	0.000000	0.000000	0.000000	5.718038	4.707589	0.000000	0.000000	2.289141	0.000000	3.030977	0.000000	0.000000	6.169909
