node	atom	dim0	dim1	dim2	dim3	dim4	dim5	dim6	dim7	dim8	dim9	dim10	dim11	dim12	dim13	dim14	dim15	dim16	dim17	dim18	dim19	dim20	dim21	dim22	dim23	dim24	dim25	dim26	dim27	dim28	dim29	dim30	dim31	dim32	dim33	dim34	dim35	dim36	dim37	dim38	dim39	dim40	dim41	dim42	dim43	dim44	dim45	dim46	dim47	dim48	dim49	dim50	dim51	dim52	dim53	dim54	dim55	dim56	dim57	dim58	dim59	dim60	dim61	dim62	dim63
0	C	0.000000	0.000000	0.000000	0.000000	0.000000	16.002924	2.203952	0.000000	0.000000	0.000000	1.923830	0.000000	0.000000	0.876067	5.116956	21.618784	0.000000	11.076789	0.000000	0.000000	23.270489	8.449275	30.309727	0.000000	0.000000	0.000000	13.124583	3.957967	0.000000	0.000000	3.323569	6.629389	19.022774	0.000000	0.000000	16.256548	14.327564	0.000000	31.785192	0.196281	0.000000	0.000000	0.000000	0.000000	32.131653	0.000000	0.000000	28.366920	6.351095	0.000000	26.967417	0.000000	0.000000	0.000000	12.325950	0.000000	0.000000	0.000000	0.000000	2.878439	0.000000	0.000000	11.078841	23.075474
1	C	3.114286	0.000000	0.000000	0.000000	0.000000	3.693274	0.000000	3.444511	0.000000	0.000000	12.013784	0.000000	0.000000	0.000000	0.998446	10.097998	0.000000	3.066865	0.000000	0.000000	10.543121	3.490775	13.850824	0.000000	0.000000	3.366087	3.864077	0.498612	0.000000	0.000000	1.200420	6.964651	12.262915	0.000000	0.000000	9.399348	9.800576	1.482897	13.192357	5.276009	0.000000	0.000000	0.000000	0.000000	14.723432	0.000000	1.659257	17.558247	0.000000	0.000000	13.939438	0.000000	0.000000	0.000000	2.341204	6.117567	0.000000	0.000000	0.114918	0.000000	1.462790	0.000000	0.000000	10.915709
2	C	0.000000	0.000000	0.000000	11.066157	9.360861	13.811243	0.000000	0.000000	0.000000	0.000000	10.259423	0.000000	0.000000	0.000000	13.104686	0.000000	0.000000	0.000000	0.000000	0.000000	0.115082	20.661459	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.413984	0.864410	0.000000	0.000000	17.417326	0.000000	0.000000	9.175035	1.262620	0.000000	0.000000	0.000000	0.000000	8.458798	0.000000	0.707733	18.653238	0.000000	0.000000	11.842360	6.166514	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.087850	0.000000	0.000000	0.000000	0.000000	0.000000
3	C	0.000000	0.000000	0.000000	8.626284	9.512438	14.286469	0.000000	0.000000	0.000000	0.000000	3.338574	0.000000	0.000000	0.000000	11.257299	0.000000	0.000000	0.000000	0.881620	0.000000	0.000000	17.601212	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.173043	0.000000	0.000000	0.000000	13.646823	0.000000	0.000000	5.465422	0.000000	0.000000	0.000000	0.000000	0.000000	4.330400	0.000000	0.000000	11.772139	1.416263	0.000000	3.545695	8.803267	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4	H	5.783382	4.406866	0.000000	0.000000	0.000000	4.522401	2.651347	0.132299	0.000000	0.000000	8.541936	0.000000	0.000000	3.347317	2.711927	9.786998	0.000000	7.066761	0.000000	0.000000	7.736376	5.561535	13.934403	3.352063	0.000000	6.329749	3.459773	6.274464	0.000000	2.868092	4.493718	10.058280	10.663767	0.000000	0.000000	7.396318	6.024801	3.111151	14.021257	0.000000	1.857046	0.000000	0.000000	0.000000	15.790094	0.000000	2.356791	13.625752	0.000000	0.000000	18.753489	0.000000	0.000000	0.000000	11.860223	4.877014	0.000000	0.000000	4.908001	1.300945	5.179824	0.000000	0.000000	10.004716
5	H	5.710051	4.173271	0.000000	0.000000	0.000000	4.171147	2.298531	0.252126	0.000000	0.000000	8.637595	0.000000	0.000000	2.943012	2.401354	9.330692	0.000000	6.704909	0.000000	0.000000	7.420379	5.191995	13.318214	3.163374	0.000000	6.134527	3.199677	5.888479	0.000000	2.632270	4.247168	9.655322	10.383051	0.000000	0.000000	7.123410	5.969802	3.155659	13.200074	0.015432	1.819176	0.000000	0.000000	0.000000	14.926874	0.000000	2.378050	13.095749	0.000000	0.000000	17.755646	0.000000	0.000000	0.000000	11.173525	4.980390	0.000000	0.000000	4.607165	1.058779	4.974920	0.000000	0.000000	9.581712
6	H	5.614437	3.825433	0.000000	0.000000	0.000000	3.694201	1.778571	0.432382	0.000000	0.274121	8.797085	0.000000	0.000000	2.364787	1.955496	8.731427	0.000000	6.241653	0.000000	0.000000	7.043625	4.669811	12.519859	2.888322	0.000000	5.865434	2.867588	5.341969	0.000000	2.290695	3.910252	9.103104	10.042619	0.000000	0.000000	6.770535	5.939125	3.199386	12.092130	0.443106	1.767041	0.000000	0.000000	0.000000	13.768262	0.000000	2.400335	12.390886	0.000000	0.000000	16.385048	0.000000	0.000000	0.000000	10.227842	5.139919	0.000000	0.000000	4.201010	0.722071	4.682416	0.000000	0.000000	9.038197
7	H	2.897312	2.086926	0.000000	0.000000	0.000000	0.703068	0.000000	1.082015	0.000000	1.112235	5.833862	0.000000	0.000000	0.365146	0.000000	4.387767	0.000000	3.714562	0.000000	0.000000	4.221887	0.997635	6.502122	1.317786	0.000000	3.325294	1.164149	2.915239	0.000000	0.375761	2.097552	3.870191	6.457998	0.975692	0.000000	2.664225	4.199567	2.335820	5.435164	1.495169	0.480691	0.000000	0.000000	0.000000	6.429561	0.000000	1.816438	6.222410	0.000000	0.000000	7.206130	0.000000	0.000000	0.000000	4.221763	3.480184	0.000000	0.000000	1.654145	0.000000	2.205889	0.000000	0.000000	5.105783
8	H	0.109443	0.000000	0.000000	0.253012	0.000000	1.839662	0.000000	0.000000	0.000000	0.043897	2.606647	0.000000	0.000000	0.000000	1.403871	0.000000	0.000000	0.000000	0.000000	0.000000	0.928483	2.079110	0.681634	0.000000	0.000000	0.000000	0.000000	0.523044	0.000000	0.000000	0.000000	1.335194	1.467358	0.000000	0.000000	2.249249	0.875014	0.000000	1.653663	0.788312	0.000000	0.000000	0.000000	0.000000	1.600122	0.000000	0.180881	2.983913	0.000000	0.000000	1.755390	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.730839
