node	atom	dim0	dim1	dim2	dim3	dim4	dim5	dim6	dim7	dim8	dim9	dim10	dim11	dim12	dim13	dim14	dim15	dim16	dim17	dim18	dim19	dim20	dim21	dim22	dim23	dim24	dim25	dim26	dim27	dim28	dim29	dim30	dim31	dim32	dim33	dim34	dim35	dim36	dim37	dim38	dim39	dim40	dim41	dim42	dim43	dim44	dim45	dim46	dim47	dim48	dim49	dim50	dim51	dim52	dim53	dim54	dim55	dim56	dim57	dim58	dim59	dim60	dim61	dim62	dim63
0	C	0.000000	0.000000	0.000000	0.000000	0.000000	17.126617	2.557946	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.207489	5.457414	20.988852	0.000000	11.151813	0.000000	0.000000	23.363405	8.236237	29.748278	0.000000	0.000000	0.000000	13.683455	3.777211	0.000000	0.000000	3.165077	4.161866	17.871872	0.000000	0.000000	15.407462	13.395876	0.000000	31.702152	0.000000	0.000000	0.000000	0.000000	0.000000	31.506195	0.000000	0.000000	26.644951	9.106471	0.000000	25.051371	0.000000	0.000000	0.000000	11.941594	0.000000	0.000000	0.000000	0.000000	3.240346	0.000000	0.000000	13.376387	22.728376
1	C	1.337556	0.000000	0.000000	6.576602	0.458667	12.681581	0.561062	0.000000	0.000000	0.000000	9.266641	0.000000	0.000000	0.000000	12.638001	2.413157	0.000000	0.000000	0.000000	0.000000	3.369745	18.328899	3.835003	0.000000	0.000000	0.000000	0.000000	0.246302	0.000000	0.000000	0.000000	11.808388	5.335515	0.000000	0.000000	17.011297	2.569725	0.000000	14.801273	0.821375	0.000000	0.000000	0.000000	0.000000	14.690122	0.000000	1.966820	21.657906	0.000000	0.000000	18.609655	0.906174	0.000000	0.000000	2.637968	0.761920	0.000000	0.000000	1.458053	0.000000	0.000000	0.000000	0.000000	2.918818
2	C	0.000000	0.000000	0.000000	5.398025	4.363875	10.053823	0.000000	0.000000	0.000000	0.000000	2.726485	0.000000	0.000000	0.000000	9.944352	0.000000	0.000000	0.000000	0.000000	0.000000	1.172696	13.470675	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.173454	1.493826	0.000000	0.000000	11.200659	0.000000	0.000000	8.243017	0.000000	0.000000	0.000000	0.000000	0.000000	7.348073	0.000000	0.224231	12.414909	0.000000	0.000000	8.358538	3.462341	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	C	0.000000	0.000000	0.000000	0.000000	0.000000	1.540827	0.000000	1.666034	0.000000	0.000000	3.718379	0.000000	0.000000	0.000000	0.000000	3.412546	0.000000	1.608084	0.000000	0.000000	5.231330	0.000000	5.138751	0.000000	0.000000	0.053987	2.155942	0.000000	0.000000	0.000000	0.000000	0.000000	3.835954	0.000000	0.000000	2.346382	4.318686	0.000000	3.623607	3.682498	0.000000	0.000000	0.000000	0.000000	3.361153	0.000000	0.000000	5.001609	1.146066	0.000000	1.495476	0.000000	0.000000	0.000000	0.000000	0.622831	0.000000	0.046939	0.000000	0.000000	0.000000	0.000000	0.184681	3.985557
4	H	5.782857	4.552092	0.000000	0.000000	0.000000	4.861461	2.981828	0.028029	0.000000	0.000000	8.355889	0.000000	0.000000	3.726001	2.926724	10.262424	0.000000	7.441031	0.000000	0.000000	8.078831	5.785216	14.554597	3.475481	0.000000	6.409815	3.781780	6.499977	0.000000	3.043983	4.610362	10.353791	10.817487	0.000000	0.000000	7.633078	6.079102	3.017831	14.699501	0.000000	1.889154	0.000000	0.000000	0.000000	16.501122	0.000000	2.217177	14.044158	0.000000	0.000000	19.519123	0.000000	0.000000	0.000000	12.361809	4.775689	0.000000	0.000000	5.108391	1.598482	5.307500	0.000000	0.063237	10.418539
5	H	5.709526	4.318496	0.000000	0.000000	0.000000	4.510207	2.629011	0.147857	0.000000	0.000000	8.451547	0.000000	0.000000	3.321697	2.616151	9.806116	0.000000	7.079178	0.000000	0.000000	7.762834	5.415676	13.938408	3.286791	0.000000	6.214594	3.521684	6.113994	0.000000	2.808162	4.363811	9.950837	10.536774	0.000000	0.000000	7.360170	6.024101	3.062338	13.878316	0.000000	1.851285	0.000000	0.000000	0.000000	15.637900	0.000000	2.238437	13.514156	0.000000	0.000000	18.521269	0.000000	0.000000	0.000000	11.675112	4.879064	0.000000	0.000000	4.807554	1.356316	5.102597	0.000000	0.000000	9.995537
6	H	5.613911	3.970658	0.000000	0.000000	0.000000	4.033262	2.109053	0.328114	0.000000	0.000000	8.611036	0.000000	0.000000	2.743472	2.170294	9.206852	0.000000	6.615922	0.000000	0.000000	7.386081	4.893493	13.140053	3.011740	0.000000	5.945499	3.189596	5.567483	0.000000	2.466587	4.026896	9.398614	10.196338	0.000000	0.000000	7.007294	5.993425	3.106065	12.770375	0.141183	1.799149	0.000000	0.000000	0.000000	14.479292	0.000000	2.260722	12.809292	0.000000	0.000000	17.150675	0.000000	0.000000	0.000000	10.729428	5.038593	0.000000	0.000000	4.401400	1.019608	4.810092	0.000000	0.000000	9.452020
7	H	0.504826	0.817388	0.000000	0.000000	0.000000	0.306179	0.000000	0.566478	0.000000	0.828012	2.157694	0.000000	0.000000	0.078340	0.000000	1.445258	0.000000	1.068547	0.000000	0.000000	1.650385	0.000000	2.113073	0.456548	0.000000	0.958583	0.478410	0.837890	0.779972	0.000000	0.372438	0.864556	2.057966	0.000000	0.000000	0.670748	1.790404	0.828984	1.516892	1.406864	0.000000	0.000000	0.343611	0.000000	1.730418	0.000000	0.403133	2.244292	0.000000	0.000000	1.774579	0.000000	0.000000	0.000000	0.000000	1.146930	0.000000	0.000000	0.055801	0.000000	0.207587	0.000000	0.000000	1.557118
8	H	0.493937	0.826569	0.000000	0.000000	0.000000	0.300520	0.000000	0.528988	0.000000	0.853892	2.079656	0.000000	0.000000	0.097913	0.000000	1.370468	0.000000	1.033632	0.000000	0.000000	1.563604	0.000000	2.031803	0.469177	0.000000	0.939472	0.450176	0.827744	0.807211	0.000000	0.373131	0.863308	1.989320	0.000000	0.000000	0.643142	1.722563	0.823476	1.449610	1.344198	0.000000	0.000000	0.370208	0.000000	1.656634	0.000000	0.412718	2.143194	0.000000	0.000764	1.722167	0.000000	0.000000	0.000000	0.000000	1.119892	0.000000	0.000000	0.057721	0.000000	0.216041	0.000000	0.000000	1.486139
