node	atom	dim0	dim1	dim2	dim3	dim4	dim5	dim6	dim7	dim8	dim9	dim10	dim11	dim12	dim13	dim14	dim15	dim16	dim17	dim18	dim19	dim20	dim21	dim22	dim23	dim24	dim25	dim26	dim27	dim28	dim29	dim30	dim31	dim32	dim33	dim34	dim35	dim36	dim37	dim38	dim39	dim40	dim41	dim42	dim43	dim44	dim45	dim46	dim47	dim48	dim49	dim50	dim51	dim52	dim53	dim54	dim55	dim56	dim57	dim58	dim59	dim60	dim61	dim62	dim63
0	C	0.000000	0.000000	0.000000	0.000000	0.000000	18.895561	4.415144	0.000000	0.000000	0.000000	4.227902	0.000000	0.000000	1.964431	7.600405	25.512039	0.000000	12.873622	0.000000	0.000000	26.027311	12.359915	35.754005	0.000000	0.000000	1.419399	14.694069	5.740493	0.000000	0.572054	5.001370	11.069083	22.402761	0.000000	0.000000	20.434483	16.178627	0.000000	38.333332	0.000000	0.000000	0.000000	0.000000	0.000000	39.158173	0.000000	0.000000	34.353832	4.559856	0.000000	35.474152	0.000000	0.000000	0.000000	17.626129	0.000000	0.000000	0.000000	1.224361	4.380859	0.227709	0.000000	11.577539	26.772247
1	C	4.443301	0.000000	0.000000	0.000000	0.000000	6.369178	0.000000	4.510364	0.000000	0.000000	15.541759	0.000000	0.000000	0.000000	1.510757	16.523170	0.000000	7.130068	0.000000	0.000000	16.802082	5.098880	22.711397	0.000000	0.000000	5.202085	7.052959	1.819139	0.000000	0.000000	2.541462	10.713341	18.426102	0.000000	0.000000	13.630407	14.414972	1.614985	21.267931	5.984343	0.000000	0.000000	0.000000	0.000000	23.545410	0.000000	1.955882	25.629534	0.000000	0.000000	22.280090	0.000000	0.000000	0.000000	6.339839	8.375099	0.000000	0.000000	1.385811	0.000000	2.687589	0.000000	0.000000	17.577913
2	C	0.965664	0.000000	0.000000	0.000000	0.000000	5.018630	0.000000	1.748534	0.000000	0.000000	10.167200	0.000000	0.000000	0.000000	3.943830	5.128474	0.000000	0.000000	0.000000	0.000000	6.354064	6.496402	6.652159	0.000000	0.000000	0.910095	1.128225	0.000000	0.000000	0.000000	0.000000	6.324810	7.979678	0.000000	0.000000	10.149060	6.258330	0.000000	9.806845	4.778792	0.000000	0.000000	0.000000	0.000000	10.908465	0.000000	1.772292	15.781105	0.000000	0.110382	10.673748	0.000000	0.000000	0.000000	0.000000	4.240177	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.658057
3	C	0.000000	0.000000	0.000000	0.000000	0.000000	4.990908	0.000000	0.000000	0.000000	0.000000	1.456922	0.000000	0.000000	0.000000	2.822014	1.577739	0.000000	0.000000	0.000000	0.000000	4.397320	3.516163	3.465429	0.000000	0.000000	0.000000	1.670040	0.000000	0.000000	0.000000	0.000000	0.697698	3.390621	0.000000	0.000000	5.727997	3.010526	0.000000	5.304412	1.687047	0.000000	0.000000	0.000000	0.000000	5.024909	0.000000	0.000000	7.285849	0.949667	0.000000	2.769360	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.377876	3.044001
4	H	6.643542	5.065884	0.000000	0.000000	0.000000	5.847845	3.678968	0.000000	0.000000	0.000000	9.369133	0.000000	0.000000	4.344906	3.759578	11.508090	0.000000	8.067326	0.000000	0.000000	8.892500	7.150459	16.314436	4.001919	0.000000	7.214998	4.242808	7.206175	0.000000	3.606292	5.200758	12.103621	11.938765	0.000000	0.000000	9.049948	6.539129	3.294986	16.712782	0.000000	2.310723	0.000000	0.000000	0.000000	18.803862	0.000000	2.422236	16.046236	0.000000	0.000000	22.470602	0.000000	0.000000	0.000000	14.140461	5.344377	0.000000	0.000000	5.914466	2.021651	6.137417	0.000000	0.000000	11.547689
5	H	6.605742	4.953733	0.000000	0.000000	0.000000	5.681127	3.522048	0.000000	0.000000	0.000000	9.393469	0.000000	0.000000	4.158026	3.609271	11.304467	0.000000	7.894486	0.000000	0.000000	8.747585	6.970653	16.034777	3.915842	0.000000	7.126978	4.128910	7.019494	0.000000	3.506798	5.090599	11.914392	11.798744	0.000000	0.000000	8.915051	6.510173	3.312552	16.329437	0.000000	2.297863	0.000000	0.000000	0.000000	18.402161	0.000000	2.434896	15.788794	0.000000	0.000000	22.002800	0.000000	0.000000	0.000000	13.812685	5.383611	0.000000	0.000000	5.783525	1.913156	6.040925	0.000000	0.000000	11.354112
6	H	6.557714	4.777409	0.000000	0.000000	0.000000	5.390087	3.232546	0.000000	0.000000	0.000000	9.486942	0.000000	0.000000	3.835486	3.347307	10.945632	0.000000	7.622724	0.000000	0.000000	8.500815	6.662205	15.552292	3.771020	0.000000	6.981341	3.919199	6.718168	0.000000	3.319301	4.898067	11.594541	11.587733	0.000000	0.000000	8.690505	6.474420	3.361573	15.667280	0.000000	2.271513	0.000000	0.000000	0.000000	17.710022	0.000000	2.457764	15.361233	0.000000	0.000000	21.202662	0.000000	0.000000	0.000000	13.272812	5.480835	0.000000	0.000000	5.546326	1.714610	5.884637	0.000000	0.000000	11.024513
7	H	4.487517	2.585858	0.000000	0.000000	0.000000	1.888759	0.000000	0.887713	0.000000	1.376302	8.217076	0.000000	0.000000	0.463548	0.780249	6.185233	0.000000	4.352960	0.000000	0.000000	5.557124	2.933235	9.100769	1.849088	0.000000	4.643075	1.657753	3.662189	0.000000	1.027034	2.877875	6.516902	8.586706	0.945861	0.000000	4.967579	5.509477	2.887816	8.228941	1.488479	1.203940	0.000000	0.000000	0.000000	9.663235	0.000000	2.530888	9.449427	0.000000	0.000000	11.387817	0.000000	0.000000	0.000000	6.617362	4.916348	0.000000	0.000000	2.682068	0.000000	3.361619	0.000000	0.000000	6.826973
8	H	4.275891	2.397041	0.000000	0.000000	0.000000	1.728492	0.000000	0.900670	0.000000	1.458720	8.109523	0.000000	0.000000	0.232799	0.712571	5.787254	0.000000	4.021106	0.000000	0.000000	5.288533	2.857323	8.564892	1.686691	0.000000	4.424790	1.464415	3.411445	0.000000	0.878315	2.708274	6.225229	8.306696	1.052369	0.000000	4.817065	5.381405	2.801440	7.714495	1.613454	1.069418	0.000000	0.000000	0.000000	9.116076	0.000000	2.494724	9.112122	0.000000	0.000000	10.757546	0.000000	0.000000	0.000000	6.145025	4.784632	0.000000	0.000000	2.462904	0.000000	3.179317	0.000000	0.000000	6.456404
9	H	1.647009	1.463878	0.000000	0.000000	0.000000	0.381278	0.000000	0.754222	0.000000	1.253690	3.889647	0.000000	0.000000	0.134522	0.000000	2.543962	0.000000	2.128261	0.000000	0.000000	2.693532	0.400759	3.863044	0.897631	0.000000	2.139158	0.579599	1.896544	0.472266	0.000000	1.379876	2.245394	4.211087	0.541280	0.000000	1.490949	2.890453	1.624950	3.286383	1.436422	0.048646	0.000000	0.000000	0.000000	3.876311	0.000000	1.277324	4.133247	0.000000	0.000000	4.333325	0.000000	0.000000	0.000000	1.870307	2.245640	0.000000	0.000000	0.787521	0.000000	1.190917	0.000000	0.000000	3.056234
