node	atom	dim0	dim1	dim2	dim3	dim4	dim5	dim6	dim7	dim8	dim9	dim10	dim11	dim12	dim13	dim14	dim15	dim16	dim17	dim18	dim19	dim20	dim21	dim22	dim23	dim24	dim25	dim26	dim27	dim28	dim29	dim30	dim31	dim32	dim33	dim34	dim35	dim36	dim37	dim38	dim39	dim40	dim41	dim42	dim43	dim44	dim45	dim46	dim47	dim48	dim49	dim50	dim51	dim52	dim53	dim54	dim55	dim56	dim57	dim58	dim59	dim60	dim61	dim62	dim63
0	C	0.000000	0.000000	0.000000	0.000000	0.000000	20.023241	4.520297	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.703119	12.923742	0.000000	0.125488	0.000000	0.000000	15.886041	15.892358	18.684053	0.000000	0.000000	0.000000	8.788728	3.526652	0.000000	0.000000	2.206673	5.303254	11.522980	0.000000	0.000000	16.680101	7.457460	0.000000	28.179815	0.000000	0.000000	0.000000	0.000000	0.000000	26.928658	0.000000	0.000000	25.464430	6.623244	0.000000	23.845463	0.000000	0.000000	0.000000	9.218610	0.000000	0.000000	0.000000	0.000000	2.613017	0.000000	0.000000	9.037444	14.490848
1	C	0.000000	0.000000	0.000000	0.000000	0.000000	11.721155	0.000000	0.000000	0.000000	0.000000	1.351403	0.000000	0.000000	0.000000	7.904378	6.690291	0.000000	0.000000	0.000000	0.000000	9.530308	10.846416	9.651341	0.000000	0.000000	0.000000	4.030067	0.000000	0.000000	0.000000	0.411513	4.157986	8.097676	0.000000	0.000000	12.654639	5.919807	0.000000	16.386766	0.836710	0.000000	0.000000	0.000000	0.000000	16.181381	0.000000	0.000000	18.884029	0.648513	0.000000	13.785309	0.000000	0.000000	0.000000	0.996353	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.193048	7.921067
2	C	0.000000	0.000000	0.000000	10.663148	8.914529	13.666243	0.000000	0.000000	0.000000	0.000000	9.836713	0.000000	0.000000	0.000000	12.956720	0.000000	0.000000	0.000000	0.000000	0.000000	0.247104	20.290298	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.081357	0.957734	0.000000	0.000000	17.117201	0.000000	0.000000	9.228951	1.223327	0.000000	0.000000	0.000000	0.000000	8.470429	0.000000	0.693443	18.427280	0.000000	0.000000	11.704017	6.014297	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	C	0.000000	0.000000	0.000000	8.566929	9.447742	14.285016	0.000000	0.000000	0.000000	0.000000	3.208649	0.000000	0.000000	0.000000	11.259896	0.000000	0.000000	0.000000	0.870952	0.000000	0.015862	17.565722	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.135763	0.000000	0.000000	0.000000	13.607560	0.000000	0.000000	5.521852	0.000000	0.000000	0.000000	0.000000	0.000000	4.383543	0.000000	0.000000	11.756506	1.450080	0.000000	3.581287	8.761331	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4	H	3.520512	3.838235	0.000000	0.000000	0.000000	5.814576	3.459318	0.000000	0.000000	0.000000	4.823719	0.000000	0.000000	4.315182	3.016461	10.116027	0.000000	7.981580	0.000000	0.401980	8.795092	5.195343	14.594259	2.115072	0.000000	4.760804	4.765068	6.707497	0.000000	2.724019	4.169674	7.972930	9.861242	0.000000	0.000000	6.759699	5.587326	1.471405	15.203943	0.000000	0.645354	0.000000	0.000000	0.000000	16.298197	0.000000	1.085486	12.641364	0.000000	0.000000	18.157949	0.000000	0.000000	0.000000	12.210042	1.788178	0.000000	0.000000	4.074972	2.126136	3.789537	0.000000	2.818071	10.540333
5	H	3.537018	3.565282	0.000000	0.000000	0.000000	5.047635	2.914801	0.000000	0.000000	0.000000	5.014266	0.000000	0.000000	3.728596	2.419290	9.539653	0.000000	7.443542	0.000000	0.153161	8.256615	4.455377	13.663379	2.073916	0.000000	4.632131	4.359698	6.031748	0.000000	2.441633	3.856967	7.521335	9.362273	0.000000	0.000000	6.190259	5.496529	1.626298	13.846335	0.000000	0.738045	0.000000	0.000000	0.000000	14.964056	0.000000	1.177595	11.805326	0.000000	0.000000	16.646196	0.000000	0.000000	0.000000	10.982225	2.212868	0.000000	0.000000	3.843048	1.787947	3.614045	0.000000	2.275639	9.900255
6	H	3.068607	2.322087	0.000000	0.000000	0.000000	0.841510	0.000000	1.187149	0.000000	0.873580	5.974491	0.000000	0.000000	0.651116	0.000000	4.937639	0.000000	4.275751	0.000000	0.000000	4.625120	0.920808	7.258198	1.475170	0.000000	3.563021	1.455687	3.211975	0.000000	0.542492	2.237303	4.129747	6.792172	0.885197	0.000000	2.777812	4.411247	2.429706	5.966916	1.480950	0.595445	0.000000	0.000000	0.000000	7.029902	0.000000	1.769456	6.553093	0.000000	0.000000	7.806063	0.000000	0.000000	0.000000	4.796844	3.596459	0.000000	0.000000	1.871024	0.000000	2.387225	0.000000	0.000000	5.610735
7	H	0.109443	0.000000	0.000000	0.253011	0.000000	1.839661	0.000000	0.000000	0.000000	0.043897	2.606647	0.000000	0.000000	0.000000	1.403870	0.000000	0.000000	0.000000	0.000000	0.000000	0.928483	2.079109	0.681634	0.000000	0.000000	0.000000	0.000000	0.523044	0.000000	0.000000	0.000000	1.335194	1.467358	0.000000	0.000000	2.249249	0.875014	0.000000	1.653663	0.788313	0.000000	0.000000	0.000000	0.000000	1.600122	0.000000	0.180881	2.983912	0.000000	0.000000	1.755390	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.730839
