node	atom	dim0	dim1	dim2	dim3	dim4	dim5	dim6	dim7	dim8	dim9	dim10	dim11	dim12	dim13	dim14	dim15	dim16	dim17	dim18	dim19	dim20	dim21	dim22	dim23	dim24	dim25	dim26	dim27	dim28	dim29	dim30	dim31	dim32	dim33	dim34	dim35	dim36	dim37	dim38	dim39	dim40	dim41	dim42	dim43	dim44	dim45	dim46	dim47	dim48	dim49	dim50	dim51	dim52	dim53	dim54	dim55	dim56	dim57	dim58	dim59	dim60	dim61	dim62	dim63
0	C	0.000000	0.000000	0.000000	0.000000	0.000000	18.473471	3.726064	0.000000	0.000000	0.000000	0.473216	0.000000	0.000000	1.763022	6.692424	23.690491	0.000000	12.319230	0.000000	0.000000	25.074068	10.399155	33.274849	0.000000	0.000000	0.000000	14.549257	4.782091	0.000000	0.000000	4.128629	7.475755	20.235994	0.000000	0.000000	18.158514	14.847714	0.000000	35.625145	0.000000	0.000000	0.000000	0.000000	0.000000	35.879303	0.000000	0.000000	30.778368	7.369058	0.000000	30.601313	0.000000	0.000000	0.000000	15.194719	0.000000	0.000000	0.000000	0.000000	4.066441	0.000000	0.000000	13.115348	25.149284
1	C	0.000000	0.000000	0.000000	0.000000	0.000000	10.245504	0.000000	0.000000	0.000000	0.000000	7.206326	0.000000	0.000000	0.000000	6.613813	10.285844	0.000000	0.000000	0.000000	0.000000	11.811985	10.023103	14.383190	0.000000	0.000000	0.000000	5.102392	0.564676	0.000000	0.000000	1.248509	7.629479	11.748722	0.000000	0.000000	13.959061	8.682601	0.000000	19.027245	2.487634	0.000000	0.000000	0.000000	0.000000	19.624990	0.000000	0.248017	22.263069	0.000000	0.000000	18.423023	0.000000	0.000000	0.000000	3.660947	0.897437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.268534	11.369607
2	C	0.000000	0.000000	0.000000	2.663572	0.271845	10.292058	0.000000	0.000000	0.000000	0.000000	0.733745	0.000000	0.000000	0.000000	9.593360	0.571014	0.000000	0.000000	0.000000	0.000000	3.299937	12.439989	1.379323	0.000000	0.000000	0.000000	0.027879	0.258203	0.000000	0.000000	0.000000	4.192888	3.248962	0.000000	0.000000	10.480998	1.036732	0.000000	10.599346	0.000000	0.000000	0.000000	0.000000	0.000000	9.773245	0.000000	0.009584	13.167214	0.000000	0.000000	9.944801	1.372441	0.000000	0.000000	0.199540	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.897896
3	C	0.000000	0.000000	0.000000	0.000000	0.000000	5.472232	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.283410	1.602849	0.000000	0.000000	0.163454	0.000000	5.404728	2.603468	4.056628	0.000000	0.000000	0.000000	2.610835	0.000000	0.000000	0.000000	0.000000	0.000000	3.222627	0.000000	0.000000	4.907214	3.109492	0.000000	5.451775	1.221268	0.000000	0.000000	0.000000	0.000000	4.552478	0.000000	0.000000	5.928157	3.247081	0.000000	1.232921	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.242368	3.577730
4	H	6.243334	4.862389	0.000000	0.000000	0.000000	5.457342	3.427059	0.000000	0.000000	0.000000	8.852596	0.000000	0.000000	4.130548	3.415803	11.022035	0.000000	7.836880	0.000000	0.000000	8.570890	6.559680	15.605934	3.784667	0.000000	6.856815	4.086766	6.921520	0.000000	3.384741	4.949023	11.349862	11.431066	0.000000	0.000000	8.433582	6.324442	3.149791	15.909600	0.000000	2.121549	0.000000	0.000000	0.000000	17.867716	0.000000	2.299304	15.194205	0.000000	0.000000	21.245956	0.000000	0.000000	0.000000	13.406355	5.049963	0.000000	0.000000	5.583981	1.880042	5.774051	0.000000	0.106273	11.096521
5	H	6.184234	4.701923	0.000000	0.000000	0.000000	5.218563	3.196837	0.000000	0.000000	0.000000	8.898831	0.000000	0.000000	3.867496	3.204694	10.716483	0.000000	7.597672	0.000000	0.000000	8.358087	6.303948	15.196012	3.655944	0.000000	6.719885	3.918546	6.660390	0.000000	3.228791	4.779657	11.068728	11.234448	0.000000	0.000000	8.241530	6.283316	3.174328	15.354726	0.000000	2.094332	0.000000	0.000000	0.000000	17.283993	0.000000	2.307782	14.826538	0.000000	0.000000	20.568794	0.000000	0.000000	0.000000	12.941871	5.111441	0.000000	0.000000	5.376417	1.726350	5.634312	0.000000	0.000000	10.813070
6	H	6.113554	4.402882	0.000000	0.000000	0.000000	4.769389	2.723277	0.056779	0.000000	0.000000	9.067589	0.000000	0.000000	3.329123	2.801965	10.135243	0.000000	7.136696	0.000000	0.000000	7.964560	5.836437	14.412467	3.415198	0.000000	6.483002	3.577913	6.162820	0.000000	2.920010	4.470173	10.572605	10.901087	0.000000	0.000000	7.911705	6.231614	3.243298	14.304175	0.000000	2.053108	0.000000	0.000000	0.000000	16.184866	0.000000	2.346354	14.169121	0.000000	0.000000	19.298080	0.000000	0.000000	0.000000	12.067739	5.270348	0.000000	0.000000	5.000540	1.399092	5.377174	0.000000	0.000000	10.278121
7	H	3.333700	2.471636	0.000000	0.000000	0.000000	1.352288	0.000000	1.154522	0.000000	0.460717	6.205932	0.000000	0.000000	0.948138	0.036241	5.691784	0.000000	4.722665	0.000000	0.000000	5.184164	1.361871	8.305235	1.617722	0.000000	3.801231	1.866534	3.482096	0.000000	0.808353	2.410870	4.791590	7.253992	0.455884	0.000000	3.371653	4.737521	2.391018	7.062340	1.316021	0.742212	0.000000	0.000000	0.000000	8.183209	0.000000	1.742114	7.465512	0.000000	0.000000	9.130230	0.000000	0.000000	0.000000	5.634407	3.749081	0.000000	0.000000	2.184758	0.000000	2.640178	0.000000	0.000000	6.294250
8	H	0.467332	0.817482	0.000000	0.000000	0.000000	0.298815	0.000000	0.616966	0.000000	0.753187	2.134057	0.000000	0.000000	0.152054	0.000000	1.544979	0.000000	1.202675	0.000000	0.000000	1.742661	0.000000	2.266799	0.471264	0.000000	0.942464	0.566473	0.867957	0.736395	0.000000	0.363626	0.809164	2.084749	0.000000	0.000000	0.636606	1.837096	0.833247	1.585902	1.453765	0.000000	0.000000	0.388911	0.000000	1.800821	0.000000	0.335737	2.273444	0.000000	0.000000	1.797581	0.000000	0.000000	0.000000	0.000000	1.121108	0.000000	0.000000	0.046244	0.000000	0.188726	0.000000	0.000000	1.647455
9	H	0.460140	0.821797	0.000000	0.000000	0.000000	0.285917	0.000000	0.577038	0.000000	0.791502	2.058836	0.000000	0.000000	0.164889	0.000000	1.470870	0.000000	1.166504	0.000000	0.000000	1.656954	0.000000	2.182284	0.482195	0.000000	0.920769	0.541317	0.848761	0.770972	0.000000	0.357815	0.801509	2.014698	0.000000	0.000000	0.606809	1.774522	0.827354	1.499696	1.396534	0.000000	0.000000	0.413036	0.000000	1.709882	0.000000	0.340897	2.159102	0.000000	0.000000	1.724650	0.000000	0.000000	0.000000	0.000000	1.098086	0.000000	0.000000	0.042945	0.000000	0.194712	0.000000	0.000000	1.571123
