node	atom	dim0	dim1	dim2	dim3	dim4	dim5	dim6	dim7	dim8	dim9	dim10	dim11	dim12	dim13	dim14	dim15	dim16	dim17	dim18	dim19	dim20	dim21	dim22	dim23	dim24	dim25	dim26	dim27	dim28	dim29	dim30	dim31	dim32	dim33	dim34	dim35	dim36	dim37	dim38	dim39	dim40	dim41	dim42	dim43	dim44	dim45	dim46	dim47	dim48	dim49	dim50	dim51	dim52	dim53	dim54	dim55	dim56	dim57	dim58	dim59	dim60	dim61	dim62	dim63
0	C	0.000000	0.000000	0.000000	0.000000	0.000000	12.446769	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.702823	16.858635	0.000000	8.816244	0.000000	0.000000	19.849482	4.565318	23.873472	0.000000	0.000000	0.000000	10.972615	1.882521	0.000000	0.000000	1.785128	1.995961	15.391023	0.000000	0.000000	11.695426	12.214939	0.000000	24.205732	1.219126	0.000000	0.000000	0.000000	0.000000	24.206514	0.000000	0.000000	21.642000	7.330960	0.000000	17.606194	0.000000	0.000000	0.000000	6.287280	0.000000	0.000000	0.000000	0.000000	1.121928	0.000000	0.000000	9.642981	18.685163
1	C	1.421188	0.000000	0.000000	0.000000	0.000000	1.892685	0.000000	3.487003	0.000000	0.334206	9.079333	0.000000	0.000000	0.000000	0.000000	6.837327	0.000000	1.758600	0.000000	0.000000	7.845415	0.222616	9.016493	0.000000	0.000000	2.110312	2.629063	0.000000	0.000000	0.000000	0.000000	3.347035	8.321677	0.000000	0.000000	5.748082	7.662348	1.158795	7.278484	5.670734	0.000000	0.000000	0.000000	0.000000	8.386854	0.000000	0.869740	11.828255	0.000000	0.430207	6.709054	0.000000	0.000000	0.000000	0.000000	4.882531	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.267591
2	O	0.409801	0.000000	0.000000	0.000000	0.000000	0.675359	0.000000	1.757278	0.000000	0.245391	4.246987	0.000000	0.000000	0.000000	0.000000	3.023813	0.000000	1.254421	0.000000	0.000000	3.692491	0.000000	4.115520	0.000000	0.000000	1.048224	1.232114	0.000000	0.145967	0.000000	0.000000	0.980946	3.474190	0.000000	0.000000	1.902901	3.568828	0.569981	2.850264	3.210717	0.000000	0.000000	0.000000	0.000000	3.147574	0.000000	0.075721	4.769810	0.000000	0.033374	2.306959	0.000000	0.000000	0.000000	0.000000	2.066893	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.180404
3	H	4.855028	3.608771	0.000000	0.000000	0.000000	2.977275	1.319840	0.667711	0.000000	0.164447	7.822450	0.000000	0.000000	2.105912	1.494554	7.857683	0.000000	5.950620	0.000000	0.000000	6.537138	3.748985	11.351521	2.604004	0.000000	5.380834	2.592489	5.154345	0.000000	1.987880	3.701393	7.790113	9.378071	0.212949	0.000000	5.609091	5.562308	2.918691	10.920598	0.602489	1.416787	0.000000	0.000000	0.000000	12.424322	0.000000	2.340204	10.945048	0.000000	0.000000	14.560409	0.000000	0.000000	0.000000	9.249868	4.527272	0.000000	0.000000	3.771324	0.494806	4.125330	0.000000	0.000000	8.325294
4	H	4.772421	3.399187	0.000000	0.000000	0.000000	2.634722	0.971896	0.767737	0.000000	0.502611	7.914114	0.000000	0.000000	1.715971	1.203828	7.421825	0.000000	5.596996	0.000000	0.000000	6.237270	3.391918	10.763700	2.438042	0.000000	5.195761	2.347440	4.777328	0.000000	1.763135	3.461172	7.407059	9.102169	0.472516	0.000000	5.346891	5.507438	2.964068	10.116353	0.863380	1.396272	0.000000	0.000000	0.000000	11.602312	0.000000	2.366286	10.432113	0.000000	0.000000	13.611284	0.000000	0.000000	0.000000	8.579938	4.641219	0.000000	0.000000	3.481392	0.280911	3.931432	0.000000	0.000000	7.917763
5	H	4.645535	3.045324	0.000000	0.000000	0.000000	2.176201	0.472780	0.914733	0.000000	0.915048	8.049686	0.000000	0.000000	1.150156	0.794920	6.861340	0.000000	5.133051	0.000000	0.000000	5.907431	2.906879	10.028524	2.169817	0.000000	4.927228	2.060834	4.226450	0.000000	1.431085	3.124756	6.868830	8.779390	0.771635	0.000000	5.025670	5.498897	2.968288	9.057393	1.236487	1.359407	0.000000	0.000000	0.000000	10.522514	0.000000	2.386829	9.764887	0.000000	0.000000	12.325114	0.000000	0.000000	0.000000	7.640215	4.796550	0.000000	0.000000	3.075646	0.001497	3.639035	0.000000	0.000000	7.408393
6	H	1.319212	1.204560	0.000000	0.000000	0.000000	0.368691	0.000000	0.684326	0.000000	1.178314	3.465780	0.000000	0.000000	0.000000	0.000000	2.145371	0.000000	1.663689	0.000000	0.000000	2.354694	0.230880	3.211978	0.693020	0.000000	1.781513	0.475832	1.475124	0.598927	0.000000	1.027568	1.847546	3.556236	0.223607	0.000000	1.310856	2.585450	1.363867	2.672522	1.467616	0.000000	0.000000	0.000000	0.000000	3.133002	0.000000	1.059389	3.596256	0.000000	0.021547	3.484252	0.000000	0.000000	0.000000	1.123216	1.985901	0.000000	0.000000	0.504393	0.000000	0.867079	0.000000	0.000000	2.544498
7	H	0.000000	0.466056	0.000000	0.000000	0.000000	0.562812	0.000000	0.338837	0.000000	0.622238	1.233003	0.000000	0.000000	0.211724	0.000000	1.064655	0.000000	1.255077	0.000000	0.000000	1.460351	0.000000	1.981889	0.142672	0.000000	0.463026	0.743038	0.998433	0.554753	0.000000	0.233791	0.142183	1.367792	0.000000	0.000000	0.298207	1.398698	0.722152	1.251146	0.930476	0.000000	0.000000	0.637418	0.000000	1.362489	0.000000	0.005442	1.286864	0.503133	0.000000	1.138616	0.000000	0.000000	0.000000	0.156016	0.132113	0.000000	0.170806	0.000000	0.000000	0.000000	0.000000	0.060116	1.331082
