node	atom	dim0	dim1	dim2	dim3	dim4	dim5	dim6	dim7	dim8	dim9	dim10	dim11	dim12	dim13	dim14	dim15	dim16	dim17	dim18	dim19	dim20	dim21	dim22	dim23	dim24	dim25	dim26	dim27	dim28	dim29	dim30	dim31	dim32	dim33	dim34	dim35	dim36	dim37	dim38	dim39	dim40	dim41	dim42	dim43	dim44	dim45	dim46	dim47	dim48	dim49	dim50	dim51	dim52	dim53	dim54	dim55	dim56	dim57	dim58	dim59	dim60	dim61	dim62	dim63
0	C	0.000000	0.000000	0.000000	0.000000	0.000000	21.400501	5.447651	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.155251	12.679399	14.619277	0.000000	0.655422	0.000000	0.000000	17.116590	17.555777	20.973223	0.000000	0.000000	0.000000	9.437290	4.419158	0.000000	0.000000	2.735248	7.224520	12.856984	0.000000	0.000000	18.474873	8.260307	0.000000	31.052940	0.000000	0.000000	0.000000	0.000000	0.000000	29.847378	0.000000	0.000000	28.168261	6.095307	0.000000	27.487722	0.000000	0.000000	0.000000	11.398213	0.000000	0.000000	0.000000	0.000000	3.191969	0.000000	0.000000	9.312434	16.047386
1	C	0.000000	0.000000	0.000000	0.000000	0.000000	12.412984	0.604557	0.000000	0.000000	0.000000	4.197663	0.000000	0.000000	0.000000	8.507789	10.083604	0.000000	0.000000	0.000000	0.000000	11.662413	12.239144	14.115101	0.000000	0.000000	0.000000	5.178347	0.894518	0.000000	0.000000	1.745633	7.611111	11.239388	0.000000	0.000000	14.826549	7.905118	0.000000	20.682312	0.745795	0.000000	0.000000	0.000000	0.000000	21.077793	0.000000	0.004966	23.092207	0.000000	0.000000	19.820761	0.000000	0.000000	0.000000	4.717602	0.000000	0.000000	0.000000	0.000000	0.255063	0.000000	0.000000	1.176361	11.068725
2	C	0.000000	0.000000	0.000000	0.000000	0.000000	5.447969	0.000000	1.326918	0.000000	0.000000	8.542780	0.000000	0.000000	0.000000	4.098241	5.146266	0.000000	0.000000	0.000000	0.000000	6.855607	6.289943	6.933088	0.000000	0.000000	0.000000	1.726181	0.000000	0.000000	0.000000	0.000000	5.439312	7.715025	0.000000	0.000000	9.820397	6.101710	0.000000	10.164417	4.309970	0.000000	0.000000	0.000000	0.000000	10.914994	0.000000	0.972508	15.435043	0.000000	0.000000	10.024670	0.000000	0.000000	0.000000	0.000000	3.051257	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.949412
3	C	0.000000	0.000000	0.000000	0.000000	0.000000	5.153822	0.000000	0.000000	0.000000	0.000000	1.218853	0.000000	0.000000	0.000000	2.922369	1.681457	0.000000	0.000000	0.000000	0.000000	4.544526	3.627638	3.540911	0.000000	0.000000	0.000000	1.736774	0.000000	0.000000	0.000000	0.000000	0.611217	3.476527	0.000000	0.000000	5.793506	3.065272	0.000000	5.522469	1.628905	0.000000	0.000000	0.000000	0.000000	5.219537	0.000000	0.000000	7.464476	1.083185	0.000000	2.848344	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.466861	3.150111
4	H	3.804514	4.103285	0.000000	0.000000	0.000000	6.404308	3.866315	0.000000	0.000000	0.000000	5.136279	0.000000	0.000000	4.683284	3.449753	10.694670	0.000000	8.282989	0.000000	0.385346	9.218665	5.884075	15.435507	2.290798	0.000000	4.964677	5.020722	7.084742	0.000000	2.958304	4.348230	8.680738	10.309518	0.000000	0.000000	7.435013	5.776821	1.473622	16.209904	0.000000	0.768997	0.000000	0.000000	0.000000	17.352684	0.000000	1.070476	13.567267	0.000000	0.000000	19.509085	0.000000	0.000000	0.000000	13.080324	1.893421	0.000000	0.000000	4.346559	2.377588	4.079908	0.000000	2.941989	11.082610
5	H	3.767295	3.952909	0.000000	0.000000	0.000000	6.092379	3.663487	0.000000	0.000000	0.000000	5.143303	0.000000	0.000000	4.440429	3.210366	10.456411	0.000000	8.084700	0.000000	0.303188	8.998022	5.567779	15.049030	2.244740	0.000000	4.900397	4.874425	6.796528	0.000000	2.842324	4.227506	8.461155	10.090852	0.000000	0.000000	7.188066	5.725796	1.526456	15.658406	0.000000	0.791172	0.000000	0.000000	0.000000	16.813122	0.000000	1.092758	13.195030	0.000000	0.000000	18.866993	0.000000	0.000000	0.000000	12.574344	2.019935	0.000000	0.000000	4.232934	2.246654	3.991797	0.000000	2.773071	10.815836
6	H	3.879100	2.647693	0.000000	0.000000	0.000000	1.686547	0.116425	1.119848	0.000000	0.633377	7.042588	0.000000	0.000000	0.936365	0.321916	6.199107	0.000000	4.853478	0.000000	0.000000	5.526859	1.983358	9.068650	1.807424	0.000000	4.232427	1.958364	3.732142	0.000000	1.050040	2.655711	5.648762	7.915700	0.563485	0.000000	4.094249	5.130536	2.612679	7.907403	1.353700	0.994536	0.000000	0.000000	0.000000	9.169700	0.000000	2.031872	8.470730	0.000000	0.000000	10.456845	0.000000	0.000000	0.000000	6.425470	4.244032	0.000000	0.000000	2.509123	0.000000	3.030486	0.000000	0.000000	6.790298
7	H	1.822075	1.526012	0.000000	0.000000	0.000000	0.374620	0.000000	0.824095	0.000000	1.234274	4.181836	0.000000	0.000000	0.118748	0.000000	2.815986	0.000000	2.401368	0.000000	0.000000	2.944130	0.384156	4.255538	0.950421	0.000000	2.272038	0.703294	1.996255	0.379410	0.000000	1.459380	2.417142	4.537728	0.614008	0.000000	1.633605	3.117203	1.726166	3.513048	1.470640	0.142004	0.000000	0.000000	0.000000	4.187998	0.000000	1.313185	4.383658	0.000000	0.000000	4.620398	0.000000	0.000000	0.000000	2.166977	2.429294	0.000000	0.000000	0.900898	0.000000	1.294270	0.000000	0.000000	3.359394
8	H	0.557194	0.909420	0.000000	0.000000	0.000000	0.358094	0.000000	0.589459	0.000000	0.831877	2.260440	0.000000	0.000000	0.131109	0.000000	1.564930	0.000000	1.158441	0.000000	0.000000	1.759800	0.000000	2.261655	0.538517	0.000000	1.083702	0.497735	0.998137	0.769917	0.000000	0.498680	0.977444	2.242930	0.000000	0.000000	0.727645	1.866351	0.907404	1.731402	1.431010	0.000000	0.000000	0.375219	0.000000	1.996055	0.000000	0.481422	2.470766	0.000000	0.000000	2.065938	0.000000	0.000000	0.000000	0.104003	1.195817	0.000000	0.000000	0.158833	0.000000	0.278770	0.000000	0.000000	1.678631
9	H	0.535698	0.900845	0.000000	0.000000	0.000000	0.347614	0.000000	0.560588	0.000000	0.847831	2.185583	0.000000	0.000000	0.144297	0.000000	1.498920	0.000000	1.123490	0.000000	0.000000	1.683651	0.000000	2.182059	0.528991	0.000000	1.050150	0.474616	0.966417	0.785201	0.000000	0.477332	0.952982	2.162455	0.000000	0.000000	0.694374	1.806186	0.892336	1.658185	1.388654	0.000000	0.000000	0.394701	0.000000	1.904327	0.000000	0.475671	2.368782	0.000000	0.000000	1.987672	0.000000	0.000000	0.000000	0.086199	1.164169	0.000000	0.000000	0.146887	0.000000	0.272722	0.000000	0.000000	1.611419
