node	atom	dim0	dim1	dim2	dim3	dim4	dim5	dim6	dim7	dim8	dim9	dim10	dim11	dim12	dim13	dim14	dim15	dim16	dim17	dim18	dim19	dim20	dim21	dim22	dim23	dim24	dim25	dim26	dim27	dim28	dim29	dim30	dim31	dim32	dim33	dim34	dim35	dim36	dim37	dim38	dim39	dim40	dim41	dim42	dim43	dim44	dim45	dim46	dim47	dim48	dim49	dim50	dim51	dim52	dim53	dim54	dim55	dim56	dim57	dim58	dim59	dim60	dim61	dim62	dim63
0	C	0.000000	0.000000	0.000000	0.000000	0.000000	17.233019	3.262072	0.000000	0.000000	0.000000	3.861948	0.000000	0.000000	1.312289	6.488619	23.427919	0.000000	11.608583	0.000000	0.000000	24.433825	10.745628	32.810196	0.000000	0.000000	0.877869	13.591979	4.982414	0.000000	0.000000	4.265697	9.490104	20.902781	0.000000	0.000000	18.494316	15.343580	0.000000	35.051586	0.000000	0.000000	0.000000	0.000000	0.000000	35.741501	0.000000	0.000000	31.782930	4.662066	0.000000	31.722908	0.000000	0.000000	0.000000	14.888436	0.000000	0.000000	0.000000	0.310381	3.431701	0.000000	0.000000	10.575937	24.750450
1	C	3.254208	0.000000	0.000000	0.000000	0.000000	4.097183	0.000000	4.814123	0.000000	0.000000	14.454209	0.000000	0.000000	0.000000	0.656027	12.355529	0.000000	3.920019	0.000000	0.000000	13.348681	3.384757	16.842045	0.000000	0.000000	4.104428	4.786604	0.035500	0.000000	0.000000	1.470186	7.766368	15.390690	0.000000	0.000000	11.001586	12.433314	1.877640	15.692781	6.894543	0.000000	0.000000	0.000000	0.000000	17.690222	0.000000	2.143879	21.287100	0.000000	0.240237	16.006735	0.000000	0.000000	0.000000	1.786581	7.699771	0.000000	0.000000	0.000000	0.000000	1.436859	0.000000	0.000000	13.481946
2	C	0.571191	0.000000	0.000000	0.000000	0.000000	1.982049	0.000000	3.894878	0.000000	0.000000	9.112691	0.000000	0.000000	0.000000	0.000000	6.336045	0.000000	0.675772	0.000000	0.000000	7.751542	0.000000	7.901340	0.000000	0.000000	1.733673	2.382274	0.000000	0.000000	0.000000	0.000000	2.397034	7.096407	0.000000	0.000000	5.358972	7.398837	0.452241	6.104537	6.804402	0.000000	0.000000	0.000000	0.000000	6.978221	0.000000	0.317242	11.243033	0.000000	0.484612	4.859594	0.000000	0.000000	0.000000	0.000000	4.613006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.351054
3	H	6.405383	4.798519	0.000000	0.000000	0.000000	5.252273	3.184575	0.000000	0.000000	0.000000	9.238441	0.000000	0.000000	3.845969	3.294780	10.765450	0.000000	7.606419	0.000000	0.000000	8.386460	6.517493	15.307308	3.751764	0.000000	6.920911	3.848419	6.800303	0.000000	3.297218	4.928659	11.338475	11.490258	0.000000	0.000000	8.416705	6.373462	3.309962	15.522470	0.000000	2.172043	0.000000	0.000000	0.000000	17.512964	0.000000	2.479954	15.080463	0.000000	0.000000	20.931215	0.000000	0.000000	0.000000	13.192198	5.289489	0.000000	0.000000	5.516503	1.651054	5.795866	0.000000	0.000000	10.890689
4	H	6.364287	4.686309	0.000000	0.000000	0.000000	5.090097	3.029637	0.000000	0.000000	0.000000	9.269030	0.000000	0.000000	3.667487	3.152066	10.556840	0.000000	7.440990	0.000000	0.000000	8.240120	6.344628	15.029077	3.663100	0.000000	6.826591	3.734815	6.619084	0.000000	3.191734	4.811646	11.147379	11.354401	0.000000	0.000000	8.287737	6.344803	3.326182	15.142951	0.000000	2.154658	0.000000	0.000000	0.000000	17.114460	0.000000	2.485169	14.829953	0.000000	0.000000	20.470024	0.000000	0.000000	0.000000	12.874002	5.332231	0.000000	0.000000	5.373079	1.548568	5.701097	0.000000	0.000000	10.696739
5	H	6.318051	4.511240	0.000000	0.000000	0.000000	4.803895	2.737902	0.033802	0.000000	0.000000	9.366259	0.000000	0.000000	3.341113	2.894931	10.197590	0.000000	7.165839	0.000000	0.000000	7.994631	6.042859	14.543099	3.518448	0.000000	6.681896	3.522804	6.319971	0.000000	3.002351	4.621645	10.832008	11.146115	0.000000	0.000000	8.068270	6.309964	3.373922	14.487690	0.000000	2.126871	0.000000	0.000000	0.000000	16.428040	0.000000	2.509490	14.410687	0.000000	0.000000	19.676142	0.000000	0.000000	0.000000	12.335853	5.428062	0.000000	0.000000	5.139684	1.345807	5.543393	0.000000	0.000000	10.366561
6	H	3.240289	1.732960	0.000000	0.000000	0.000000	0.958209	0.000000	0.923862	0.000000	1.748259	7.002768	0.000000	0.000000	0.000000	0.467958	4.097251	0.000000	2.762106	0.000000	0.000000	4.141903	2.126370	6.209604	1.124967	0.000000	3.477113	0.719420	2.541965	0.000000	0.191916	2.123317	4.621531	6.957429	1.247327	0.000000	3.652685	4.600388	2.422726	5.625760	1.825573	0.493665	0.000000	0.000000	0.000000	6.741562	0.000000	2.323317	7.292210	0.000000	0.027097	7.923295	0.000000	0.000000	0.000000	3.983760	4.075602	0.000000	0.000000	1.578845	0.000000	2.335921	0.000000	0.000000	4.911771
7	H	3.083255	1.658840	0.000000	0.000000	0.000000	0.837975	0.000000	0.916480	0.000000	1.797753	6.844215	0.000000	0.000000	0.000000	0.446163	3.820590	0.000000	2.577464	0.000000	0.000000	3.936508	2.041988	5.825570	1.044142	0.000000	3.350031	0.582810	2.437743	0.000000	0.107656	2.051003	4.391922	6.747516	1.328864	0.000000	3.475474	4.453383	2.379000	5.303975	1.853791	0.394461	0.000000	0.000000	0.000000	6.378258	0.000000	2.301059	7.015540	0.000000	0.056162	7.505582	0.000000	0.000000	0.000000	3.699548	3.941249	0.000000	0.000000	1.461412	0.000000	2.224811	0.000000	0.000000	4.661754
8	H	1.009978	1.071170	0.000000	0.000000	0.000000	0.475184	0.000000	0.564721	0.000000	1.151064	3.092371	0.000000	0.000000	0.000000	0.000000	1.713310	0.000000	1.173035	0.000000	0.000000	2.005922	0.280080	2.517831	0.571558	0.000000	1.594293	0.242096	1.248048	0.759177	0.000000	0.867453	1.621070	3.038492	0.000000	0.000000	1.189981	2.248177	1.184592	2.315653	1.447702	0.000000	0.000000	0.024901	0.000000	2.644947	0.000000	1.037791	3.280401	0.000000	0.087945	3.019868	0.000000	0.000000	0.000000	0.581256	1.738768	0.000000	0.000000	0.350859	0.000000	0.647846	0.000000	0.000000	2.030540
9	H	0.997355	1.071904	0.000000	0.000000	0.000000	0.473437	0.000000	0.552216	0.000000	1.154113	3.057688	0.000000	0.000000	0.000000	0.000000	1.684375	0.000000	1.158805	0.000000	0.000000	1.973722	0.278922	2.481513	0.568999	0.000000	1.583268	0.229082	1.240094	0.767364	0.000000	0.860891	1.610493	3.003035	0.000000	0.000000	1.171765	2.220448	1.178237	2.288525	1.430241	0.000000	0.000000	0.035414	0.000000	2.608274	0.000000	1.038083	3.237970	0.000000	0.092796	2.992501	0.000000	0.000000	0.000000	0.574514	1.724234	0.000000	0.000000	0.350220	0.000000	0.645497	0.000000	0.000000	2.000600
