node	atom	dim0	dim1	dim2	dim3	dim4	dim5	dim6	dim7	dim8	dim9	dim10	dim11	dim12	dim13	dim14	dim15	dim16	dim17	dim18	dim19	dim20	dim21	dim22	dim23	dim24	dim25	dim26	dim27	dim28	dim29	dim30	dim31	dim32	dim33	dim34	dim35	dim36	dim37	dim38	dim39	dim40	dim41	dim42	dim43	dim44	dim45	dim46	dim47	dim48	dim49	dim50	dim51	dim52	dim53	dim54	dim55	dim56	dim57	dim58	dim59	dim60	dim61	dim62	dim63
0	C	0.000000	0.000000	0.000000	0.000000	0.000000	20.842306	5.230517	0.000000	0.000000	0.000000	0.689157	0.000000	0.000000	2.620471	8.409120	26.058470	0.000000	13.386499	0.000000	0.000000	26.938265	12.870408	36.638618	0.000000	0.000000	0.000000	15.744925	5.889398	0.000000	0.635076	5.041938	9.503530	21.980789	0.000000	0.000000	20.653093	15.740689	0.000000	39.888763	0.000000	0.000000	0.000000	0.000000	0.000000	40.184933	0.000000	0.000000	34.202637	7.247431	0.000000	35.475185	0.000000	0.000000	0.000000	18.493589	0.000000	0.000000	0.000000	0.494206	5.170943	0.000000	0.000000	14.216376	27.464024
1	C	1.952202	0.000000	0.000000	0.000000	0.000000	11.983397	1.233545	0.000000	0.000000	0.000000	9.717096	0.000000	0.000000	0.000000	9.026142	11.952342	0.000000	0.000000	0.000000	0.000000	12.131411	13.711880	16.295622	0.000000	0.000000	1.243007	4.975720	1.743611	0.000000	0.000000	2.480390	11.922786	13.384552	0.000000	0.000000	17.069159	9.313811	0.000000	22.889502	1.895983	0.000000	0.000000	0.000000	0.000000	23.996363	0.000000	1.671637	26.950668	0.000000	0.000000	24.876657	0.000000	0.000000	0.000000	6.924448	2.677569	0.000000	0.000000	1.378768	0.356897	0.982245	0.000000	0.000000	12.455095
2	C	0.000000	0.000000	0.000000	0.000000	0.000000	6.679708	0.000000	0.069914	0.000000	0.000000	6.251064	0.000000	0.000000	0.000000	5.327266	5.148746	0.000000	0.000000	0.000000	0.000000	6.986895	7.486296	6.782546	0.000000	0.000000	0.000000	1.852553	0.000000	0.000000	0.000000	0.193960	5.235169	7.543641	0.000000	0.000000	9.995814	5.591562	0.000000	11.449866	3.051838	0.000000	0.000000	0.000000	0.000000	12.048608	0.000000	0.885497	15.855889	0.000000	0.000000	10.989477	0.000000	0.000000	0.000000	0.000000	1.577095	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.932779
3	C	0.000000	0.000000	0.000000	0.000000	0.000000	2.152846	0.000000	2.918242	0.000000	0.000000	6.311214	0.000000	0.000000	0.000000	0.000000	5.208441	0.000000	1.342803	0.000000	0.000000	7.280302	0.000000	7.156990	0.000000	0.000000	0.516753	2.724182	0.000000	0.000000	0.000000	0.000000	0.599954	5.794485	0.000000	0.000000	4.139097	6.281871	0.000000	5.459454	5.542539	0.000000	0.000000	0.000000	0.000000	5.576348	0.000000	0.000000	8.596433	0.322194	0.000000	3.107115	0.000000	0.000000	0.000000	0.000000	2.188170	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.682648
4	H	6.612624	5.199948	0.000000	0.000000	0.000000	6.184952	3.996735	0.000000	0.000000	0.000000	9.203864	0.000000	0.000000	4.740542	3.990108	11.921287	0.000000	8.453208	0.000000	0.000000	9.199489	7.376957	16.886728	4.097240	0.000000	7.245932	4.543893	7.441987	0.000000	3.737137	5.266891	12.350097	12.083781	0.000000	0.000000	9.283341	6.583303	3.191488	17.361303	0.000000	2.311798	0.000000	0.000000	0.000000	19.468763	0.000000	2.242990	16.452650	0.000000	0.000000	23.196377	0.000000	0.000000	0.000000	14.647752	5.247895	0.000000	0.000000	6.033788	2.327380	6.251170	0.000000	0.395976	11.922888
5	H	6.578062	5.085316	0.000000	0.000000	0.000000	6.012335	3.836518	0.000000	0.000000	0.000000	9.220399	0.000000	0.000000	4.538033	3.832030	11.721383	0.000000	8.261981	0.000000	0.000000	9.053476	7.190945	16.599758	4.012855	0.000000	7.164921	4.427757	7.245166	0.000000	3.645037	5.164933	12.162784	11.935043	0.000000	0.000000	9.142626	6.551862	3.208907	16.972221	0.000000	2.303874	0.000000	0.000000	0.000000	19.061115	0.000000	2.266087	16.187389	0.000000	0.000000	22.717522	0.000000	0.000000	0.000000	14.301642	5.279545	0.000000	0.000000	5.918511	2.208986	6.149824	0.000000	0.257996	11.726548
6	H	6.538083	4.902820	0.000000	0.000000	0.000000	5.706635	3.538820	0.000000	0.000000	0.000000	9.294489	0.000000	0.000000	4.176653	3.550744	11.371796	0.000000	7.944518	0.000000	0.000000	8.803981	6.867068	16.099115	3.872237	0.000000	7.036708	4.212486	6.918642	0.000000	3.475918	4.992789	11.847703	11.702370	0.000000	0.000000	8.903616	6.509935	3.257565	16.295801	0.000000	2.289799	0.000000	0.000000	0.000000	18.354189	0.000000	2.314897	15.740406	0.000000	0.000000	21.889914	0.000000	0.000000	0.000000	13.716206	5.357922	0.000000	0.000000	5.720251	1.985839	5.981471	0.000000	0.000000	11.390079
7	H	4.034115	2.822297	0.000000	0.000000	0.000000	2.203049	0.581454	0.978765	0.000000	0.245867	7.032839	0.000000	0.000000	1.362990	0.689049	6.811913	0.000000	5.231604	0.000000	0.000000	5.942214	2.481505	9.880903	1.970207	0.000000	4.438997	2.303273	4.052173	0.000000	1.295180	2.880398	6.224331	8.253250	0.124204	0.000000	4.585968	5.275378	2.564310	8.927508	1.070404	1.059846	0.000000	0.000000	0.000000	10.217905	0.000000	1.973536	9.259356	0.000000	0.000000	11.683249	0.000000	0.000000	0.000000	7.183527	4.215865	0.000000	0.000000	2.813631	0.216915	3.268445	0.000000	0.000000	7.323425
8	H	1.953462	1.588865	0.000000	0.000000	0.000000	0.393634	0.000000	0.843769	0.000000	1.275045	4.392099	0.000000	0.000000	0.112553	0.000000	2.931562	0.000000	2.498339	0.000000	0.000000	3.055913	0.495627	4.435542	0.982442	0.000000	2.408571	0.697192	2.100805	0.345662	0.000000	1.561880	2.586194	4.777301	0.707632	0.000000	1.742279	3.238147	1.810809	3.711432	1.471298	0.160969	0.000000	0.000000	0.000000	4.419280	0.000000	1.423240	4.603695	0.000000	0.000000	4.909402	0.000000	0.000000	0.000000	2.372554	2.567215	0.000000	0.000000	0.975077	0.000000	1.407431	0.000000	0.000000	3.524996
9	H	0.819759	0.995540	0.000000	0.000000	0.000000	0.436655	0.000000	0.553015	0.000000	1.052880	2.758903	0.000000	0.000000	0.000000	0.000000	1.584764	0.000000	1.066584	0.000000	0.000000	1.853269	0.071329	2.296468	0.523387	0.000000	1.385086	0.283800	1.103285	0.804845	0.000000	0.699882	1.363922	2.669129	0.000000	0.000000	1.007212	2.059040	1.047541	2.026510	1.438227	0.000000	0.000000	0.132329	0.000000	2.308741	0.000000	0.841783	2.921272	0.000000	0.067334	2.580922	0.000000	0.000000	0.000000	0.308965	1.519648	0.000000	0.000000	0.262652	0.000000	0.483278	0.000000	0.000000	1.816564
