node	atom	dim0	dim1	dim2	dim3	dim4	dim5	dim6	dim7	dim8	dim9	dim10	dim11	dim12	dim13	dim14	dim15	dim16	dim17	dim18	dim19	dim20	dim21	dim22	dim23	dim24	dim25	dim26	dim27	dim28	dim29	dim30	dim31	dim32	dim33	dim34	dim35	dim36	dim37	dim38	dim39	dim40	dim41	dim42	dim43	dim44	dim45	dim46	dim47	dim48	dim49	dim50	dim51	dim52	dim53	dim54	dim55	dim56	dim57	dim58	dim59	dim60	dim61	dim62	dim63
0	C	0.000000	0.000000	0.000000	0.000000	0.000000	18.861961	4.387700	0.000000	0.000000	0.000000	4.170160	0.000000	0.000000	1.949881	7.573561	25.441685	0.000000	12.829271	0.000000	0.000000	25.977463	12.309984	35.654804	0.000000	0.000000	1.381530	14.666979	5.717881	0.000000	0.542193	4.974772	10.994086	22.338793	0.000000	0.000000	20.367138	16.138683	0.000000	38.236969	0.000000	0.000000	0.000000	0.000000	0.000000	39.049072	0.000000	0.000000	34.261108	4.598528	0.000000	35.342522	0.000000	0.000000	0.000000	17.537825	0.000000	0.000000	0.000000	1.183035	4.355903	0.188900	0.000000	11.578227	26.704548
1	C	4.381781	0.000000	0.000000	0.000000	0.000000	6.245265	0.000000	4.611109	0.000000	0.000000	15.559872	0.000000	0.000000	0.000000	1.404307	16.416849	0.000000	7.069293	0.000000	0.000000	16.742535	4.925331	22.551643	0.000000	0.000000	5.153948	7.013283	1.700814	0.000000	0.000000	2.462222	10.561804	18.345987	0.000000	0.000000	13.516121	14.394472	1.601936	21.045017	6.090645	0.000000	0.000000	0.000000	0.000000	23.317532	0.000000	1.911224	25.477915	0.000000	0.000000	21.970715	0.000000	0.000000	0.000000	6.090140	8.377797	0.000000	0.000000	1.305364	0.000000	2.601980	0.000000	0.000000	17.483864
2	C	1.190107	0.000000	0.000000	0.000000	0.000000	3.843622	0.000000	3.617349	0.000000	0.000000	11.586455	0.000000	0.000000	0.000000	1.304824	6.276866	0.000000	0.000000	0.000000	0.000000	8.024453	3.593918	8.508218	0.000000	0.000000	1.624295	1.897604	0.000000	0.000000	0.000000	0.000000	5.249450	9.143436	0.000000	0.000000	9.109032	7.825148	0.222245	8.873096	6.606341	0.000000	0.000000	0.000000	0.000000	10.364791	0.000000	1.075231	15.601826	0.000000	0.529153	8.900593	0.000000	0.000000	0.000000	0.000000	4.926235	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.093251
3	O	0.000000	0.000000	0.000000	0.000000	0.000000	3.763035	0.000000	0.000000	0.000000	0.000000	0.330869	0.000000	0.000000	0.000000	3.218632	0.336856	0.000000	0.148495	0.000000	0.000000	2.223800	3.234150	1.952520	0.000000	0.000000	0.000000	0.712764	2.912394	0.000000	0.000000	1.647364	0.702775	2.666646	0.000000	0.000000	2.311018	0.781814	0.000000	5.133963	0.000000	0.000000	0.000000	0.000000	0.000000	5.075824	0.000000	0.472691	4.028975	0.383570	0.000000	4.658380	0.000000	0.000000	0.000000	2.757202	0.000000	0.000000	0.000000	0.026226	0.000000	0.000000	0.000000	0.137809	2.095642
4	C	0.000000	0.000000	0.000000	0.000000	0.000000	2.166606	0.000000	2.722002	0.000000	0.000000	5.826509	0.000000	0.000000	0.000000	0.000000	4.961876	0.000000	1.414114	0.000000	0.000000	7.130184	0.000000	6.960113	0.000000	0.000000	0.332116	2.732090	0.000000	0.000000	0.000000	0.000000	0.298967	5.514065	0.000000	0.000000	3.913341	6.052587	0.000000	5.274143	5.300747	0.000000	0.000000	0.000000	0.000000	5.260951	0.000000	0.000000	8.054051	0.628994	0.000000	2.766696	0.000000	0.000000	0.000000	0.000000	1.780643	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.497052
5	H	6.643542	5.065884	0.000000	0.000000	0.000000	5.847845	3.678968	0.000000	0.000000	0.000000	9.369133	0.000000	0.000000	4.344906	3.759578	11.508090	0.000000	8.067326	0.000000	0.000000	8.892500	7.150459	16.314436	4.001919	0.000000	7.214998	4.242808	7.206175	0.000000	3.606292	5.200758	12.103621	11.938765	0.000000	0.000000	9.049948	6.539129	3.294986	16.712782	0.000000	2.310723	0.000000	0.000000	0.000000	18.803862	0.000000	2.422236	16.046236	0.000000	0.000000	22.470602	0.000000	0.000000	0.000000	14.140461	5.344377	0.000000	0.000000	5.914466	2.021651	6.137417	0.000000	0.000000	11.547689
6	H	6.605742	4.953733	0.000000	0.000000	0.000000	5.681127	3.522048	0.000000	0.000000	0.000000	9.393469	0.000000	0.000000	4.158026	3.609271	11.304467	0.000000	7.894486	0.000000	0.000000	8.747585	6.970653	16.034777	3.915842	0.000000	7.126978	4.128910	7.019494	0.000000	3.506798	5.090599	11.914392	11.798744	0.000000	0.000000	8.915051	6.510173	3.312552	16.329437	0.000000	2.297863	0.000000	0.000000	0.000000	18.402161	0.000000	2.434896	15.788794	0.000000	0.000000	22.002800	0.000000	0.000000	0.000000	13.812685	5.383611	0.000000	0.000000	5.783525	1.913156	6.040925	0.000000	0.000000	11.354112
7	H	6.557714	4.777409	0.000000	0.000000	0.000000	5.390087	3.232546	0.000000	0.000000	0.000000	9.486942	0.000000	0.000000	3.835486	3.347307	10.945632	0.000000	7.622724	0.000000	0.000000	8.500815	6.662205	15.552292	3.771020	0.000000	6.981341	3.919199	6.718168	0.000000	3.319301	4.898067	11.594541	11.587733	0.000000	0.000000	8.690505	6.474420	3.361573	15.667280	0.000000	2.271513	0.000000	0.000000	0.000000	17.710022	0.000000	2.457764	15.361233	0.000000	0.000000	21.202662	0.000000	0.000000	0.000000	13.272812	5.480835	0.000000	0.000000	5.546326	1.714610	5.884637	0.000000	0.000000	11.024513
8	H	4.433509	2.565776	0.000000	0.000000	0.000000	1.845516	0.000000	0.900544	0.000000	1.374436	8.143603	0.000000	0.000000	0.441998	0.754962	6.120363	0.000000	4.317409	0.000000	0.000000	5.514831	2.871104	9.006677	1.827938	0.000000	4.598852	1.634385	3.635826	0.000000	0.998443	2.853096	6.426108	8.524803	0.947746	0.000000	4.888794	5.475921	2.869703	8.139144	1.495112	1.176906	0.000000	0.000000	0.000000	9.557722	0.000000	2.522396	9.350120	0.000000	0.000000	11.251801	0.000000	0.000000	0.000000	6.525937	4.879504	0.000000	0.000000	2.644178	0.000000	3.320581	0.000000	0.000000	6.769446
9	H	4.221884	2.376958	0.000000	0.000000	0.000000	1.685250	0.000000	0.913500	0.000000	1.456855	8.036050	0.000000	0.000000	0.211250	0.687284	5.722384	0.000000	3.985555	0.000000	0.000000	5.246240	2.795192	8.470800	1.665541	0.000000	4.380568	1.441046	3.385083	0.000000	0.849724	2.683494	6.134435	8.244792	1.054255	0.000000	4.738282	5.347850	2.783328	7.624700	1.620087	1.042384	0.000000	0.000000	0.000000	9.010560	0.000000	2.486233	9.012814	0.000000	0.000000	10.621530	0.000000	0.000000	0.000000	6.053602	4.747787	0.000000	0.000000	2.425013	0.000000	3.138281	0.000000	0.000000	6.398878
