node	atom	dim0	dim1	dim2	dim3	dim4	dim5	dim6	dim7	dim8	dim9	dim10	dim11	dim12	dim13	dim14	dim15	dim16	dim17	dim18	dim19	dim20	dim21	dim22	dim23	dim24	dim25	dim26	dim27	dim28	dim29	dim30	dim31	dim32	dim33	dim34	dim35	dim36	dim37	dim38	dim39	dim40	dim41	dim42	dim43	dim44	dim45	dim46	dim47	dim48	dim49	dim50	dim51	dim52	dim53	dim54	dim55	dim56	dim57	dim58	dim59	dim60	dim61	dim62	dim63
0	C	0.621572	0.000000	0.000000	0.000000	0.000000	18.385271	4.291239	0.000000	0.000000	0.000000	5.979631	0.000000	0.000000	1.795927	7.596867	25.487431	0.000000	12.534431	0.000000	0.000000	25.770302	12.672395	35.650322	0.000000	0.000000	2.243956	14.255038	5.931801	0.000000	0.668402	5.116270	12.228137	22.798191	0.000000	0.000000	20.714579	16.450668	0.000000	38.261963	0.000000	0.000000	0.000000	0.000000	0.000000	39.303368	0.000000	0.000000	35.058018	3.176041	0.000000	36.323196	0.000000	0.000000	0.000000	17.619177	0.000000	0.000000	0.000000	1.761369	4.108052	0.938426	0.000000	10.347844	26.659899
1	C	6.871869	0.000000	0.000000	0.000000	0.000000	5.993648	0.000000	4.665539	0.000000	1.140783	20.375313	0.000000	0.000000	0.000000	2.063254	15.420889	0.000000	4.933270	0.000000	0.000000	15.432728	7.385779	21.728411	0.000000	0.000000	7.009599	5.274941	1.419219	0.000000	0.000000	3.082855	13.445683	19.923323	0.000000	0.000000	15.856678	15.180867	3.537232	20.480097	7.491238	0.272864	0.000000	0.000000	0.000000	23.682373	0.000000	4.030037	27.613102	0.000000	0.180928	24.056963	0.000000	0.000000	0.000000	6.981354	10.990924	0.000000	0.000000	1.654623	0.000000	4.072816	0.000000	0.000000	16.509981
2	C	1.529773	0.000000	0.000000	0.000000	0.000000	2.877391	0.000000	4.799710	0.000000	0.000000	11.605806	0.000000	0.000000	0.000000	0.000000	9.971593	0.000000	2.806218	0.000000	0.000000	11.563158	0.747852	13.073985	0.000000	0.000000	2.517425	4.155000	0.000000	0.000000	0.000000	0.152607	4.496592	11.962627	0.000000	0.000000	8.172231	10.723925	0.967879	11.216069	7.091236	0.000000	0.000000	0.000000	0.000000	12.749158	0.000000	0.925120	16.902008	0.000000	0.444576	9.977030	0.000000	0.000000	0.000000	0.000000	6.133517	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.762090
3	C	1.113328	0.000000	0.000000	0.000000	0.000000	2.172256	0.000000	4.130544	0.000000	0.447829	10.374825	0.000000	0.000000	0.000000	0.000000	6.950994	0.000000	0.655760	0.000000	0.000000	8.248689	0.000000	8.732969	0.000000	0.000000	2.172148	2.452281	0.000000	0.000000	0.000000	0.000000	3.187421	8.118429	0.000000	0.000000	6.242233	8.126726	0.903885	6.837416	7.247744	0.000000	0.000000	0.000000	0.000000	7.953409	0.000000	0.769298	12.655179	0.000000	0.651013	5.927888	0.000000	0.000000	0.000000	0.000000	5.436491	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.011170
4	H	6.610641	5.005382	0.000000	0.000000	0.000000	5.706972	3.555644	0.000000	0.000000	0.000000	9.373311	0.000000	0.000000	4.207331	3.657828	11.330592	0.000000	7.933637	0.000000	0.000000	8.767466	7.024296	16.070612	3.949306	0.000000	7.166896	4.134974	7.111853	0.000000	3.539882	5.152249	11.950171	11.849369	0.000000	0.000000	8.918429	6.506067	3.311464	16.438215	0.000000	2.287507	0.000000	0.000000	0.000000	18.510424	0.000000	2.461298	15.841108	0.000000	0.000000	22.130945	0.000000	0.000000	0.000000	13.919941	5.346475	0.000000	0.000000	5.838198	1.916010	6.067141	0.000000	0.000000	11.389295
5	H	6.582569	4.922676	0.000000	0.000000	0.000000	5.586635	3.440417	0.000000	0.000000	0.000000	9.398117	0.000000	0.000000	4.075603	3.550187	11.177780	0.000000	7.813917	0.000000	0.000000	8.660456	6.894928	15.867493	3.884590	0.000000	7.098670	4.051287	6.976870	0.000000	3.462218	5.066048	11.810768	11.750657	0.000000	0.000000	8.823253	6.486857	3.325690	16.155767	0.000000	2.276752	0.000000	0.000000	0.000000	18.215179	0.000000	2.466092	15.655397	0.000000	0.000000	21.790152	0.000000	0.000000	0.000000	13.685661	5.382163	0.000000	0.000000	5.733037	1.840214	5.998866	0.000000	0.000000	11.246969
6	H	6.545660	4.815314	0.000000	0.000000	0.000000	5.417535	3.278268	0.000000	0.000000	0.000000	9.436248	0.000000	0.000000	3.892723	3.399169	10.967395	0.000000	7.652942	0.000000	0.000000	8.514086	6.713415	15.585039	3.797379	0.000000	7.006969	3.933290	6.798549	0.000000	3.354240	4.949769	11.616520	11.617993	0.000000	0.000000	8.687654	6.460408	3.347034	15.768576	0.000000	2.258973	0.000000	0.000000	0.000000	17.808779	0.000000	2.473706	15.398711	0.000000	0.000000	21.319016	0.000000	0.000000	0.000000	13.366164	5.429115	0.000000	0.000000	5.590447	1.731630	5.904257	0.000000	0.000000	11.052484
7	H	4.643565	2.541659	0.000000	0.000000	0.000000	1.941129	0.000000	0.793841	0.000000	1.702617	8.788797	0.000000	0.000000	0.187930	1.006859	5.991503	0.000000	4.020501	0.000000	0.000000	5.452473	3.456028	8.889292	1.790107	0.000000	4.801169	1.377700	3.608203	0.000000	0.973863	2.965420	6.858044	8.831521	1.291807	0.000000	5.343684	5.624520	2.996063	8.225574	1.657428	1.169454	0.000000	0.000000	0.000000	9.739809	0.000000	2.762701	9.866293	0.000000	0.000000	11.670558	0.000000	0.000000	0.000000	6.618567	5.114543	0.000000	0.000000	2.705710	0.000000	3.477089	0.000000	0.000000	6.694273
8	H	2.525533	1.485525	0.000000	0.000000	0.000000	0.607925	0.000000	0.908921	0.000000	1.585563	5.669579	0.000000	0.000000	0.000000	0.201238	3.349092	0.000000	2.394541	0.000000	0.000000	3.539261	1.284429	5.077632	0.933766	0.000000	2.847072	0.598975	2.158686	0.000000	0.000000	1.781863	3.462859	5.828443	0.913696	0.000000	2.638435	3.907343	2.082385	4.525189	1.674956	0.237813	0.000000	0.000000	0.000000	5.392630	0.000000	1.926250	5.895651	0.000000	0.056020	6.177721	0.000000	0.000000	0.000000	2.825435	3.361152	0.000000	0.000000	1.143074	0.000000	1.779956	0.000000	0.000000	4.114874
9	H	2.460219	1.462721	0.000000	0.000000	0.000000	0.583917	0.000000	0.884484	0.000000	1.589948	5.541629	0.000000	0.000000	0.000000	0.210576	3.224500	0.000000	2.296640	0.000000	0.000000	3.433159	1.258677	4.884656	0.896725	0.000000	2.797246	0.533828	2.114811	0.000000	0.000000	1.749211	3.363971	5.687146	0.896362	0.000000	2.538285	3.811989	2.040718	4.386848	1.657914	0.190044	0.000000	0.000000	0.000000	5.215861	0.000000	1.912811	5.755317	0.000000	0.071620	6.003689	0.000000	0.000000	0.000000	2.680949	3.287455	0.000000	0.000000	1.099344	0.000000	1.734446	0.000000	0.000000	3.987068
