node	atom	dim0	dim1	dim2	dim3	dim4	dim5	dim6	dim7	dim8	dim9	dim10	dim11	dim12	dim13	dim14	dim15	dim16	dim17	dim18	dim19	dim20	dim21	dim22	dim23	dim24	dim25	dim26	dim27	dim28	dim29	dim30	dim31	dim32	dim33	dim34	dim35	dim36	dim37	dim38	dim39	dim40	dim41	dim42	dim43	dim44	dim45	dim46	dim47	dim48	dim49	dim50	dim51	dim52	dim53	dim54	dim55	dim56	dim57	dim58	dim59	dim60	dim61	dim62	dim63
0	C	0.217872	0.000000	0.000000	0.000000	0.000000	18.256977	4.130022	0.000000	0.000000	0.000000	5.388469	0.000000	0.000000	1.731086	7.405671	25.133095	0.000000	12.406647	0.000000	0.000000	25.572428	12.298117	35.168068	0.000000	0.000000	1.895645	14.198310	5.739990	0.000000	0.483520	4.945554	11.599133	22.410872	0.000000	0.000000	20.295397	16.220665	0.000000	37.716019	0.000000	0.000000	0.000000	0.000000	0.000000	38.664444	0.000000	0.000000	34.405037	3.621234	0.000000	35.412548	0.000000	0.000000	0.000000	17.132853	0.000000	0.000000	0.000000	1.434737	4.023800	0.606141	0.000000	10.552258	26.341021
1	C	6.019883	0.000000	0.000000	0.000000	0.000000	5.534339	0.000000	4.740655	0.000000	0.638626	18.934359	0.000000	0.000000	0.000000	1.655936	14.821898	0.000000	4.864133	0.000000	0.000000	15.063859	6.329019	20.736940	0.000000	0.000000	6.323891	5.259525	1.117377	0.000000	0.000000	2.693032	12.066638	18.902197	0.000000	0.000000	14.666172	14.588358	3.126776	19.409527	7.320585	0.000000	0.000000	0.000000	0.000000	22.324675	0.000000	3.524669	26.094645	0.000000	0.179147	22.160349	0.000000	0.000000	0.000000	5.805686	10.222181	0.000000	0.000000	1.221109	0.000000	3.445068	0.000000	0.000000	15.926023
2	C	0.989843	0.000000	0.000000	0.000000	0.000000	2.841874	0.000000	4.596031	0.000000	0.000000	10.622275	0.000000	0.000000	0.000000	0.000000	9.253201	0.000000	2.358410	0.000000	0.000000	10.937614	0.438267	12.017884	0.000000	0.000000	2.113812	3.982413	0.000000	0.000000	0.000000	0.000000	3.824149	10.889979	0.000000	0.000000	7.568326	10.062260	0.620284	10.246014	6.953282	0.000000	0.000000	0.000000	0.000000	11.605783	0.000000	0.617419	15.751783	0.000000	0.415265	8.740286	0.000000	0.000000	0.000000	0.000000	5.577712	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.893763
3	C	1.564260	0.000000	0.000000	0.000000	0.000000	1.689664	0.000000	3.194349	0.000000	1.125103	9.081937	0.000000	0.000000	0.000000	0.000000	5.956868	0.000000	0.991761	0.000000	0.000000	6.836886	0.202920	7.645618	0.000000	0.000000	2.263651	1.972684	0.000000	0.000000	0.000000	0.000000	3.243165	7.474914	0.000000	0.000000	5.381517	7.038729	1.339559	6.001129	5.749628	0.000000	0.000000	0.000000	0.000000	7.048095	0.000000	1.135370	10.822687	0.000000	0.576394	5.748768	0.000000	0.000000	0.000000	0.000000	4.960209	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.152280
4	H	6.558832	4.972336	0.000000	0.000000	0.000000	5.636190	3.504006	0.000000	0.000000	0.000000	9.317900	0.000000	0.000000	4.158133	3.603877	11.235406	0.000000	7.879843	0.000000	0.000000	8.702198	6.938511	15.937317	3.914801	0.000000	7.116732	4.092647	7.065796	0.000000	3.500360	5.114731	11.835131	11.775979	0.000000	0.000000	8.823872	6.473709	3.298984	16.294523	0.000000	2.259535	0.000000	0.000000	0.000000	18.347305	0.000000	2.456216	15.706896	0.000000	0.000000	21.929564	0.000000	0.000000	0.000000	13.797514	5.313495	0.000000	0.000000	5.783459	1.878245	6.013624	0.000000	0.000000	11.303424
5	H	6.525535	4.877493	0.000000	0.000000	0.000000	5.497331	3.371528	0.000000	0.000000	0.000000	9.344840	0.000000	0.000000	4.006960	3.479900	11.059250	0.000000	7.742397	0.000000	0.000000	8.578934	6.788937	15.702898	3.840233	0.000000	7.037744	3.996412	6.911236	0.000000	3.410928	5.015589	11.673352	11.661807	0.000000	0.000000	8.713059	6.450980	3.314715	15.969648	0.000000	2.246378	0.000000	0.000000	0.000000	18.007269	0.000000	2.461321	15.492140	0.000000	0.000000	21.536516	0.000000	0.000000	0.000000	13.527825	5.353007	0.000000	0.000000	5.662320	1.791111	5.934457	0.000000	0.000000	11.139505
6	H	6.483760	4.739959	0.000000	0.000000	0.000000	5.274881	3.153661	0.000000	0.000000	0.000000	9.407186	0.000000	0.000000	3.762979	3.280342	10.783918	0.000000	7.532952	0.000000	0.000000	8.388638	6.551892	15.332932	3.727817	0.000000	6.922446	3.838291	6.679099	0.000000	3.268160	4.865949	11.424155	11.494865	0.000000	0.000000	8.538548	6.420460	3.348166	15.462162	0.000000	2.224849	0.000000	0.000000	0.000000	17.475859	0.000000	2.475609	15.160697	0.000000	0.000000	20.921442	0.000000	0.000000	0.000000	13.111912	5.421954	0.000000	0.000000	5.478339	1.643169	5.812865	0.000000	0.000000	10.885905
7	H	4.311665	2.369407	0.000000	0.000000	0.000000	1.692821	0.000000	0.869166	0.000000	1.661473	8.350251	0.000000	0.000000	0.049085	0.825011	5.603044	0.000000	3.801392	0.000000	0.000000	5.195319	3.076736	8.338402	1.641480	0.000000	4.488412	1.264556	3.385499	0.000000	0.807624	2.762928	6.309811	8.415509	1.267845	0.000000	4.909644	5.422271	2.857755	7.639677	1.707878	1.014336	0.000000	0.000000	0.000000	9.064731	0.000000	2.655826	9.244157	0.000000	0.000000	10.794686	0.000000	0.000000	0.000000	6.047270	4.876604	0.000000	0.000000	2.446737	0.000000	3.209507	0.000000	0.000000	6.333727
8	H	2.262197	1.419391	0.000000	0.000000	0.000000	0.523236	0.000000	0.859875	0.000000	1.533181	5.149474	0.000000	0.000000	0.000000	0.146438	3.004870	0.000000	2.197085	0.000000	0.000000	3.235980	1.068463	4.560932	0.852753	0.000000	2.637755	0.492362	2.020595	0.000000	0.000000	1.664649	3.077412	5.333043	0.805798	0.000000	2.270593	3.586580	1.933987	4.079442	1.612083	0.113711	0.000000	0.000000	0.000000	4.842552	0.000000	1.787397	5.369953	0.000000	0.075873	5.547214	0.000000	0.000000	0.000000	2.397802	3.047178	0.000000	0.000000	0.989241	0.000000	1.596111	0.000000	0.000000	3.735902
9	H	2.208095	1.403414	0.000000	0.000000	0.000000	0.506877	0.000000	0.841267	0.000000	1.530625	5.049340	0.000000	0.000000	0.000000	0.148072	2.914803	0.000000	2.133947	0.000000	0.000000	3.160293	1.043712	4.425304	0.831098	0.000000	2.597245	0.451301	1.990515	0.030614	0.000000	1.638323	2.999637	5.224515	0.787609	0.000000	2.195846	3.513988	1.900227	3.978148	1.599441	0.077233	0.000000	0.000000	0.000000	4.712886	0.000000	1.769023	5.259228	0.000000	0.082230	5.415774	0.000000	0.000000	0.000000	2.292857	2.984467	0.000000	0.000000	0.954910	0.000000	1.558295	0.000000	0.000000	3.640760
