node	atom	dim0	dim1	dim2	dim3	dim4	dim5	dim6	dim7	dim8	dim9	dim10	dim11	dim12	dim13	dim14	dim15	dim16	dim17	dim18	dim19	dim20	dim21	dim22	dim23	dim24	dim25	dim26	dim27	dim28	dim29	dim30	dim31	dim32	dim33	dim34	dim35	dim36	dim37	dim38	dim39	dim40	dim41	dim42	dim43	dim44	dim45	dim46	dim47	dim48	dim49	dim50	dim51	dim52	dim53	dim54	dim55	dim56	dim57	dim58	dim59	dim60	dim61	dim62	dim63
0	C	0.000000	0.000000	0.000000	0.000000	0.000000	17.963179	3.503301	0.000000	0.000000	0.000000	1.577159	0.000000	0.000000	1.611941	6.499591	23.537256	0.000000	12.113677	0.000000	0.000000	24.810322	10.326218	33.037304	0.000000	0.000000	0.000000	14.215918	4.813872	0.000000	0.000000	4.113657	7.994989	20.367226	0.000000	0.000000	18.133715	14.965251	0.000000	35.248940	0.000000	0.000000	0.000000	0.000000	0.000000	35.634254	0.000000	0.000000	30.911646	6.562088	0.000000	30.720722	0.000000	0.000000	0.000000	14.997960	0.000000	0.000000	0.000000	0.000000	3.823478	0.000000	0.000000	12.312584	24.957253
1	C	1.286257	0.000000	0.000000	0.000000	0.000000	10.024378	0.000000	0.000000	0.000000	0.000000	9.359320	0.000000	0.000000	0.000000	7.653316	9.893824	0.000000	0.000000	0.000000	0.000000	10.572129	11.621186	13.508149	0.000000	0.000000	0.720130	4.042723	0.518176	0.000000	0.000000	1.690077	9.947411	11.825553	0.000000	0.000000	15.090878	8.512825	0.000000	19.154835	2.661002	0.000000	0.000000	0.000000	0.000000	20.246922	0.000000	1.447014	23.820824	0.000000	0.000000	20.451633	0.000000	0.000000	0.000000	4.091569	2.789420	0.000000	0.000000	0.426048	0.000000	0.263747	0.000000	0.000000	10.516496
2	C	0.000000	0.000000	0.000000	0.000000	0.000000	5.714587	0.000000	0.416297	0.000000	0.000000	4.931002	0.000000	0.000000	0.000000	3.894273	4.014075	0.000000	0.000000	0.000000	0.000000	6.318515	5.438486	5.348896	0.000000	0.000000	0.000000	1.732009	0.000000	0.000000	0.000000	0.000000	3.232783	6.071785	0.000000	0.000000	8.147032	4.897420	0.000000	8.783647	3.254579	0.000000	0.000000	0.000000	0.000000	9.161196	0.000000	0.150158	12.789610	0.000000	0.000000	7.312499	0.000000	0.000000	0.000000	0.000000	0.837126	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.880471
3	C	0.000000	0.000000	0.000000	0.000000	0.000000	3.271787	0.000000	1.397025	0.000000	0.000000	4.316697	0.000000	0.000000	0.000000	0.000000	2.760411	0.000000	0.000000	0.000000	0.000000	5.677346	0.645870	5.004129	0.000000	0.000000	0.000000	2.328735	0.000000	0.000000	0.000000	0.000000	0.000000	4.115997	0.000000	0.000000	4.789970	4.603514	0.000000	4.238668	3.963918	0.000000	0.000000	0.000000	0.000000	3.888535	0.000000	0.000000	6.670305	0.942619	0.000000	1.407825	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.011098
4	O	0.000000	0.000000	0.000000	0.000000	0.000000	3.499745	0.000000	0.000000	0.000000	0.000000	0.122735	0.000000	0.000000	0.000000	2.398050	0.000000	0.000000	0.000000	1.286846	0.000000	1.192214	2.320295	0.714761	0.000000	0.000000	0.000000	0.623681	1.826153	0.000000	0.000000	0.635754	0.000000	1.075252	0.000000	0.000000	1.758578	0.301855	0.000000	2.811009	0.000000	0.000000	0.000000	0.000000	0.000000	2.480271	0.000000	0.000000	1.733179	0.915906	0.000000	1.873895	0.000000	0.000000	0.000000	1.348552	0.000000	0.000000	0.102867	0.000000	0.000000	0.000000	0.000000	0.223382	0.855019
5	H	6.243334	4.862389	0.000000	0.000000	0.000000	5.457342	3.427059	0.000000	0.000000	0.000000	8.852596	0.000000	0.000000	4.130548	3.415803	11.022035	0.000000	7.836880	0.000000	0.000000	8.570890	6.559680	15.605934	3.784667	0.000000	6.856815	4.086766	6.921520	0.000000	3.384741	4.949023	11.349862	11.431066	0.000000	0.000000	8.433582	6.324442	3.149791	15.909600	0.000000	2.121549	0.000000	0.000000	0.000000	17.867716	0.000000	2.299304	15.194205	0.000000	0.000000	21.245956	0.000000	0.000000	0.000000	13.406355	5.049963	0.000000	0.000000	5.583981	1.880042	5.774051	0.000000	0.106273	11.096521
6	H	6.184234	4.701923	0.000000	0.000000	0.000000	5.218563	3.196837	0.000000	0.000000	0.000000	8.898831	0.000000	0.000000	3.867496	3.204694	10.716483	0.000000	7.597672	0.000000	0.000000	8.358087	6.303948	15.196012	3.655944	0.000000	6.719885	3.918546	6.660390	0.000000	3.228791	4.779657	11.068728	11.234448	0.000000	0.000000	8.241530	6.283316	3.174328	15.354726	0.000000	2.094332	0.000000	0.000000	0.000000	17.283993	0.000000	2.307782	14.826538	0.000000	0.000000	20.568794	0.000000	0.000000	0.000000	12.941871	5.111441	0.000000	0.000000	5.376417	1.726350	5.634312	0.000000	0.000000	10.813070
7	H	6.113554	4.402882	0.000000	0.000000	0.000000	4.769389	2.723277	0.056779	0.000000	0.000000	9.067589	0.000000	0.000000	3.329123	2.801965	10.135243	0.000000	7.136696	0.000000	0.000000	7.964560	5.836437	14.412467	3.415198	0.000000	6.483002	3.577913	6.162820	0.000000	2.920010	4.470173	10.572605	10.901087	0.000000	0.000000	7.911705	6.231614	3.243298	14.304175	0.000000	2.053108	0.000000	0.000000	0.000000	16.184866	0.000000	2.346354	14.169121	0.000000	0.000000	19.298080	0.000000	0.000000	0.000000	12.067739	5.270348	0.000000	0.000000	5.000540	1.399092	5.377174	0.000000	0.000000	10.278121
8	H	3.513312	2.460354	0.000000	0.000000	0.000000	1.238627	0.000000	1.158629	0.000000	0.853870	6.623331	0.000000	0.000000	0.712943	0.046402	5.524215	0.000000	4.487657	0.000000	0.000000	5.052248	1.481345	8.111856	1.632737	0.000000	3.917122	1.654940	3.435101	0.000000	0.766169	2.442047	4.915110	7.387458	0.790343	0.000000	3.471608	4.799428	2.553518	6.881779	1.471676	0.808182	0.000000	0.000000	0.000000	8.059432	0.000000	1.947434	7.539630	0.000000	0.000000	9.109362	0.000000	0.000000	0.000000	5.551231	3.990316	0.000000	0.000000	2.171256	0.000000	2.715415	0.000000	0.000000	6.163815
9	H	1.491102	1.372579	0.000000	0.000000	0.000000	0.348431	0.000000	0.742527	0.000000	1.174749	3.639128	0.000000	0.000000	0.131374	0.000000	2.425664	0.000000	2.024210	0.000000	0.000000	2.570089	0.243005	3.667099	0.844313	0.000000	1.957818	0.606724	1.752496	0.502886	0.000000	1.224706	2.028622	3.909453	0.408570	0.000000	1.357909	2.749213	1.509780	3.025738	1.439855	0.029491	0.000000	0.051602	0.000000	3.574383	0.000000	1.115713	3.845893	0.000000	0.000000	3.949393	0.000000	0.000000	0.000000	1.608184	2.082932	0.000000	0.000000	0.688497	0.000000	1.046636	0.000000	0.000000	2.873711
10	H	0.455085	0.808625	0.000000	0.000000	0.000000	0.272841	0.000000	0.563727	0.000000	0.830161	2.052542	0.000000	0.000000	0.143079	0.000000	1.433253	0.000000	1.135457	0.000000	0.000000	1.625479	0.000000	2.134212	0.462217	0.000000	0.910212	0.523894	0.802528	0.819164	0.000000	0.331219	0.788988	1.981791	0.000000	0.000000	0.598702	1.764749	0.814356	1.430555	1.397065	0.000000	0.000000	0.399566	0.000000	1.629358	0.000000	0.344197	2.096042	0.000000	0.000000	1.648330	0.000000	0.000000	0.000000	0.000000	1.107773	0.000000	0.000000	0.016539	0.000000	0.183413	0.000000	0.000000	1.529168
