node	atom	dim0	dim1	dim2	dim3	dim4	dim5	dim6	dim7	dim8	dim9	dim10	dim11	dim12	dim13	dim14	dim15	dim16	dim17	dim18	dim19	dim20	dim21	dim22	dim23	dim24	dim25	dim26	dim27	dim28	dim29	dim30	dim31	dim32	dim33	dim34	dim35	dim36	dim37	dim38	dim39	dim40	dim41	dim42	dim43	dim44	dim45	dim46	dim47	dim48	dim49	dim50	dim51	dim52	dim53	dim54	dim55	dim56	dim57	dim58	dim59	dim60	dim61	dim62	dim63
0	C	0.000000	0.000000	0.000000	0.000000	0.000000	17.233910	2.996218	0.000000	0.000000	0.000000	1.627271	0.000000	0.000000	1.261970	6.091146	22.648407	0.000000	11.449752	0.000000	0.000000	24.112280	9.773876	31.754501	0.000000	0.000000	0.000000	13.686363	4.470241	0.000000	0.000000	3.811057	7.495702	19.792839	0.000000	0.000000	17.411009	14.659554	0.000000	33.889668	0.000000	0.000000	0.000000	0.000000	0.000000	34.244839	0.000000	0.000000	29.996447	6.398321	0.000000	29.273539	0.000000	0.000000	0.000000	13.764466	0.000000	0.000000	0.000000	0.000000	3.388533	0.000000	0.000000	11.685128	24.077570
1	C	4.085166	0.000000	0.000000	0.000000	0.000000	3.736135	0.000000	3.483824	0.000000	0.505152	13.163360	0.000000	0.000000	0.000000	1.066314	10.535935	0.000000	3.661867	0.000000	0.000000	10.849354	3.949246	14.718524	0.000000	0.000000	4.436860	3.765022	1.033103	0.000000	0.000000	1.941327	8.119637	13.493554	0.000000	0.000000	9.862937	10.453773	2.316086	13.794841	5.269646	0.000000	0.000000	0.000000	0.000000	15.699511	0.000000	2.507037	18.343637	0.000000	0.131599	15.473191	0.000000	0.000000	0.000000	3.663700	7.233228	0.000000	0.000000	0.726778	0.000000	2.307694	0.000000	0.000000	11.459763
2	C	0.000000	0.000000	0.000000	0.000000	0.000000	2.086558	0.000000	3.641947	0.000000	0.000000	7.986465	0.000000	0.000000	0.000000	0.000000	6.036033	0.000000	1.069996	0.000000	0.000000	7.782292	0.000000	7.808071	0.000000	0.000000	1.150410	2.673954	0.000000	0.000000	0.000000	0.000000	1.691585	6.758735	0.000000	0.000000	4.924677	7.060443	0.000000	6.117901	6.366767	0.000000	0.000000	0.000000	0.000000	6.677486	0.000000	0.000000	10.499649	0.000000	0.173565	4.288609	0.000000	0.000000	0.000000	0.000000	3.646697	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.315865
3	H	6.126478	4.670642	0.000000	0.000000	0.000000	5.007172	3.033109	0.000000	0.000000	0.000000	8.876321	0.000000	0.000000	3.724694	3.085459	10.447125	0.000000	7.463484	0.000000	0.000000	8.176526	6.140487	14.844223	3.609105	0.000000	6.678387	3.751664	6.631340	0.000000	3.151411	4.764504	10.836734	11.155187	0.000000	0.000000	8.009592	6.225512	3.203502	15.020416	0.000000	2.035480	0.000000	0.000000	0.000000	16.917877	0.000000	2.390584	14.529798	0.000000	0.000000	20.148106	0.000000	0.000000	0.000000	12.726156	5.075677	0.000000	0.000000	5.295035	1.567106	5.554287	0.000000	0.000000	10.597162
4	H	6.077474	4.538733	0.000000	0.000000	0.000000	4.815571	2.846940	0.032622	0.000000	0.000000	8.912880	0.000000	0.000000	3.510842	2.916765	10.198707	0.000000	7.266837	0.000000	0.000000	8.003665	5.935888	14.511004	3.503794	0.000000	6.566410	3.615435	6.418191	0.000000	3.024581	4.626925	10.609515	10.994965	0.000000	0.000000	7.856155	6.191819	3.221869	14.572106	0.000000	2.013078	0.000000	0.000000	0.000000	16.445917	0.000000	2.397217	14.233960	0.000000	0.000000	19.600645	0.000000	0.000000	0.000000	12.348487	5.124473	0.000000	0.000000	5.126439	1.442629	5.440104	0.000000	0.000000	10.366461
5	H	6.024030	4.308053	0.000000	0.000000	0.000000	4.451227	2.469734	0.158697	0.000000	0.000000	9.049628	0.000000	0.000000	3.081029	2.593476	9.727543	0.000000	6.894215	0.000000	0.000000	7.678157	5.560476	13.872703	3.315642	0.000000	6.379739	3.334836	6.025217	0.000000	2.779378	4.380108	10.212230	10.723117	0.000000	0.000000	7.585344	6.144082	3.284535	13.723463	0.000000	1.980527	0.000000	0.000000	0.000000	15.557418	0.000000	2.431899	13.701373	0.000000	0.000000	18.579456	0.000000	0.000000	0.000000	11.649658	5.252572	0.000000	0.000000	4.825650	1.177073	5.237405	0.000000	0.000000	9.931259
6	H	2.788556	1.840523	0.000000	0.000000	0.000000	0.648604	0.000000	1.039303	0.000000	1.341464	5.924088	0.000000	0.000000	0.000000	0.027868	4.004560	0.000000	3.164078	0.000000	0.000000	4.005308	1.163861	5.963351	1.151120	0.000000	3.182196	0.908113	2.631381	0.000000	0.146751	1.985498	3.755750	6.331001	1.006621	0.000000	2.711728	4.163026	2.271813	5.118164	1.625866	0.374293	0.000000	0.000000	0.000000	6.078208	0.000000	1.921552	6.202243	0.000000	0.000000	6.874193	0.000000	0.000000	0.000000	3.657891	3.524826	0.000000	0.000000	1.460045	0.000000	2.058870	0.000000	0.000000	4.762335
7	H	0.985697	1.047801	0.000000	0.000000	0.000000	0.464727	0.000000	0.578714	0.000000	1.120282	3.060860	0.000000	0.000000	0.000000	0.000000	1.722512	0.000000	1.173773	0.000000	0.000000	2.011066	0.233923	2.521347	0.563338	0.000000	1.554939	0.273308	1.223268	0.748718	0.000000	0.834315	1.575310	2.999690	0.000000	0.000000	1.173520	2.241243	1.162395	2.282724	1.463067	0.000000	0.000000	0.035798	0.000000	2.614326	0.000000	0.987761	3.251026	0.000000	0.075736	2.953142	0.000000	0.000000	0.000000	0.536670	1.707613	0.000000	0.000000	0.329033	0.000000	0.614958	0.000000	0.000000	2.025721
8	H	0.966661	1.044632	0.000000	0.000000	0.000000	0.459560	0.000000	0.565378	0.000000	1.124154	3.016100	0.000000	0.000000	0.000000	0.000000	1.688819	0.000000	1.156878	0.000000	0.000000	1.974292	0.221878	2.477239	0.557276	0.000000	1.536609	0.261725	1.206519	0.762450	0.000000	0.819563	1.553806	2.951244	0.000000	0.000000	1.147748	2.209192	1.150973	2.240600	1.447592	0.000000	0.000000	0.048534	0.000000	2.559839	0.000000	0.980972	3.191362	0.000000	0.079995	2.904398	0.000000	0.000000	0.000000	0.514584	1.687725	0.000000	0.000000	0.322615	0.000000	0.606233	0.000000	0.000000	1.987134
9	H	0.944959	1.043389	0.000000	0.000000	0.000000	0.457682	0.000000	0.549145	0.000000	1.122303	2.959913	0.000000	0.000000	0.000000	0.000000	1.646548	0.000000	1.134032	0.000000	0.000000	1.925634	0.218254	2.424050	0.553110	0.000000	1.515144	0.246150	1.192962	0.770679	0.000000	0.807422	1.535267	2.894023	0.000000	0.000000	1.121209	2.165310	1.139010	2.200469	1.421027	0.000000	0.000000	0.066078	0.000000	2.506675	0.000000	0.976128	3.129148	0.000000	0.086417	2.860181	0.000000	0.000000	0.000000	0.504006	1.661197	0.000000	0.000000	0.319780	0.000000	0.599339	0.000000	0.000000	1.943287
