node	atom	dim0	dim1	dim2	dim3	dim4	dim5	dim6	dim7	dim8	dim9	dim10	dim11	dim12	dim13	dim14	dim15	dim16	dim17	dim18	dim19	dim20	dim21	dim22	dim23	dim24	dim25	dim26	dim27	dim28	dim29	dim30	dim31	dim32	dim33	dim34	dim35	dim36	dim37	dim38	dim39	dim40	dim41	dim42	dim43	dim44	dim45	dim46	dim47	dim48	dim49	dim50	dim51	dim52	dim53	dim54	dim55	dim56	dim57	dim58	dim59	dim60	dim61	dim62	dim63
0	C	0.000000	0.000000	0.000000	0.000000	0.000000	14.692856	1.183512	0.000000	0.000000	0.000000	1.205465	0.000000	0.000000	0.342753	4.141912	19.903616	0.000000	10.265393	0.000000	0.000000	22.084270	6.977396	27.987041	0.000000	0.000000	0.000000	12.351686	3.282542	0.000000	0.000000	2.732319	5.004280	17.750572	0.000000	0.000000	14.549127	13.620267	0.000000	29.029089	0.603263	0.000000	0.000000	0.000000	0.000000	29.249357	0.000000	0.000000	25.956680	6.749497	0.000000	23.578423	0.000000	0.000000	0.000000	10.100381	0.000000	0.000000	0.000000	0.000000	2.167617	0.000000	0.000000	10.545145	21.493376
1	C	0.221496	0.000000	0.000000	0.000000	0.000000	5.187343	0.000000	2.771996	0.000000	0.000000	10.390191	0.000000	0.000000	0.000000	2.524478	7.732246	0.000000	0.000000	0.000000	0.000000	10.048599	4.674081	11.055270	0.000000	0.000000	0.519634	3.339179	0.000000	0.000000	0.000000	0.000000	5.065890	10.712981	0.000000	0.000000	10.240118	8.651910	0.000000	12.279492	5.607465	0.000000	0.000000	0.000000	0.000000	13.277125	0.000000	0.526070	17.516665	0.000000	0.000000	11.105027	0.000000	0.000000	0.000000	0.000000	3.455637	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.260564
2	O	0.000000	0.000000	0.000000	0.000000	0.000000	3.823582	0.000000	0.000000	0.000000	0.000000	0.627715	0.000000	0.000000	0.000000	3.442580	0.996413	0.000000	0.472726	0.000000	0.000000	2.779725	3.529523	2.685401	0.000000	0.000000	0.145724	0.850706	3.287733	0.000000	0.000000	2.017038	1.190750	3.484652	0.000000	0.000000	2.641933	1.116378	0.000000	6.131332	0.000000	0.000000	0.000000	0.000000	0.000000	6.205369	0.000000	0.646535	5.075480	0.159328	0.000000	5.805187	0.000000	0.000000	0.000000	3.379878	0.000000	0.000000	0.000000	0.485336	0.000000	0.000000	0.000000	0.160263	2.768922
3	C	0.334963	0.000000	0.000000	0.000000	0.000000	1.313266	0.000000	2.836717	0.000000	0.000000	6.541801	0.000000	0.000000	0.000000	0.000000	4.798946	0.000000	1.194090	0.000000	0.000000	5.988601	0.000000	6.145921	0.000000	0.000000	1.263909	1.981905	0.000000	0.000000	0.000000	0.000000	1.422123	5.369619	0.000000	0.000000	3.531165	5.609603	0.296504	4.557397	5.037768	0.000000	0.000000	0.000000	0.000000	5.060583	0.000000	0.000000	7.982612	0.000000	0.143872	3.420331	0.000000	0.000000	0.000000	0.000000	3.144614	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.943476
4	H	5.568268	4.213293	0.000000	0.000000	0.000000	4.154275	2.345909	0.273318	0.000000	0.000000	8.367949	0.000000	0.000000	3.061778	2.393344	9.349236	0.000000	6.833505	0.000000	0.000000	7.464065	5.101616	13.341266	3.164521	0.000000	6.094713	3.267246	6.003386	0.000000	2.656420	4.291152	9.506624	10.353172	0.000000	0.000000	6.964568	5.924007	3.064684	13.288516	0.000000	1.743819	0.000000	0.000000	0.000000	14.977977	0.000000	2.328830	12.980426	0.000000	0.000000	17.733753	0.000000	0.000000	0.000000	11.241467	4.786744	0.000000	0.000000	4.628892	1.106739	4.921156	0.000000	0.000000	9.621318
5	H	5.497287	3.978547	0.000000	0.000000	0.000000	3.813185	1.992738	0.389455	0.000000	0.000000	8.467686	0.000000	0.000000	2.650853	2.095173	8.889013	0.000000	6.458525	0.000000	0.000000	7.145308	4.748456	12.715145	2.974990	0.000000	5.898926	3.002402	5.617800	0.000000	2.418641	4.046922	9.112534	10.071978	0.000000	0.000000	6.703191	5.866724	3.105134	12.477242	0.242831	1.704486	0.000000	0.000000	0.000000	14.122494	0.000000	2.351749	12.464390	0.000000	0.000000	16.746864	0.000000	0.000000	0.000000	10.555420	4.885937	0.000000	0.000000	4.333146	0.859648	4.713779	0.000000	0.000000	9.193043
6	H	5.384524	3.651382	0.000000	0.000000	0.000000	3.331119	1.479311	0.557292	0.000000	0.388478	8.610808	0.000000	0.000000	2.099277	1.645542	8.328638	0.000000	6.040642	0.000000	0.000000	6.806978	4.209241	11.979106	2.719056	0.000000	5.639761	2.704725	5.080702	0.000000	2.090382	3.714768	8.562378	9.748951	0.135080	0.000000	6.345127	5.852713	3.147229	11.387212	0.629354	1.669394	0.000000	0.000000	0.000000	13.007522	0.000000	2.371284	11.759882	0.000000	0.000000	15.414956	0.000000	0.000000	0.000000	9.633827	5.056954	0.000000	0.000000	3.930424	0.561309	4.430798	0.000000	0.000000	8.687676
7	H	0.698072	0.917057	0.000000	0.000000	0.000000	0.361293	0.000000	0.594043	0.000000	0.921920	2.519068	0.000000	0.000000	0.024656	0.000000	1.611061	0.000000	1.147246	0.000000	0.000000	1.836568	0.000000	2.334921	0.520453	0.000000	1.193698	0.446569	1.010779	0.762163	0.000000	0.554339	1.132688	2.451440	0.000000	0.000000	0.864560	1.996477	0.965454	1.826812	1.454358	0.000000	0.000000	0.241295	0.000000	2.114818	0.000000	0.601919	2.663432	0.000000	0.008927	2.241953	0.000000	0.000000	0.000000	0.173447	1.368711	0.000000	0.000000	0.176101	0.000000	0.359162	0.000000	0.000000	1.779444
8	H	0.656649	0.904781	0.000000	0.000000	0.000000	0.365212	0.000000	0.567351	0.000000	0.917683	2.431711	0.000000	0.000000	0.037876	0.000000	1.532810	0.000000	1.090795	0.000000	0.000000	1.753561	0.000000	2.232514	0.506605	0.000000	1.154984	0.414026	0.978186	0.776090	0.000000	0.529720	1.101971	2.353502	0.000000	0.000000	0.831086	1.923612	0.942246	1.758874	1.415876	0.000000	0.000000	0.262587	0.000000	2.023649	0.000000	0.596754	2.573142	0.000000	0.022751	2.164456	0.000000	0.000000	0.000000	0.136708	1.325469	0.000000	0.000000	0.161208	0.000000	0.340790	0.000000	0.000000	1.699566
