node	atom	dim0	dim1	dim2	dim3	dim4	dim5	dim6	dim7	dim8	dim9	dim10	dim11	dim12	dim13	dim14	dim15	dim16	dim17	dim18	dim19	dim20	dim21	dim22	dim23	dim24	dim25	dim26	dim27	dim28	dim29	dim30	dim31	dim32	dim33	dim34	dim35	dim36	dim37	dim38	dim39	dim40	dim41	dim42	dim43	dim44	dim45	dim46	dim47	dim48	dim49	dim50	dim51	dim52	dim53	dim54	dim55	dim56	dim57	dim58	dim59	dim60	dim61	dim62	dim63
0	C	0.000000	0.000000	0.000000	0.000000	0.000000	16.483927	2.438388	0.000000	0.000000	0.000000	1.172750	0.000000	0.000000	1.038008	5.433541	21.733335	0.000000	11.105331	0.000000	0.000000	23.468491	8.765629	30.501804	0.000000	0.000000	0.000000	13.305260	4.096811	0.000000	0.000000	3.430135	6.454859	19.035210	0.000000	0.000000	16.372478	14.245416	0.000000	32.312386	0.000000	0.000000	0.000000	0.000000	0.000000	32.564945	0.000000	0.000000	28.541351	6.791259	0.000000	27.255587	0.000000	0.000000	0.000000	12.561028	0.000000	0.000000	0.000000	0.000000	2.998844	0.000000	0.000000	11.541411	23.224554
1	C	1.020306	0.000000	0.000000	0.000000	0.000000	7.760132	0.000000	0.432146	0.000000	0.000000	9.853958	0.000000	0.000000	0.000000	6.085549	7.560298	0.000000	0.000000	0.000000	0.000000	8.667253	9.326801	10.317714	0.000000	0.000000	0.573263	2.816410	0.000000	0.000000	0.000000	0.739203	8.315209	10.012327	0.000000	0.000000	13.025859	7.596654	0.000000	14.875686	3.779904	0.000000	0.000000	0.000000	0.000000	15.954831	0.000000	1.473290	20.487587	0.000000	0.000000	15.883714	0.000000	0.000000	0.000000	1.126756	3.502951	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.206729
2	C	0.000000	0.000000	0.000000	0.000000	0.000000	5.124849	0.000000	0.000000	0.000000	0.000000	2.528966	0.000000	0.000000	0.000000	3.115394	2.152961	0.000000	0.000000	0.000000	0.000000	4.774819	4.048985	3.798392	0.000000	0.000000	0.000000	1.586393	0.000000	0.000000	0.000000	0.000000	1.498704	4.024770	0.000000	0.000000	6.393645	3.487617	0.000000	6.087533	2.183444	0.000000	0.000000	0.000000	0.000000	5.977144	0.000000	0.000000	8.755870	0.154821	0.000000	3.905280	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.416676
3	H	5.954516	4.579463	0.000000	0.000000	0.000000	4.837645	2.920313	0.032285	0.000000	0.000000	8.663223	0.000000	0.000000	3.633885	2.929998	10.241672	0.000000	7.375891	0.000000	0.000000	8.044922	5.877894	14.549464	3.512008	0.000000	6.520498	3.689348	6.503463	0.000000	3.049807	4.648524	10.508900	10.941668	0.000000	0.000000	7.747061	6.140694	3.142684	14.669828	0.000000	1.953555	0.000000	0.000000	0.000000	16.511316	0.000000	2.330929	14.163957	0.000000	0.000000	19.613907	0.000000	0.000000	0.000000	12.407782	4.958719	0.000000	0.000000	5.142680	1.509022	5.397732	0.000000	0.000000	10.408651
4	H	5.897164	4.420839	0.000000	0.000000	0.000000	4.602730	2.687346	0.112629	0.000000	0.000000	8.713303	0.000000	0.000000	3.367449	2.722253	9.936460	0.000000	7.135299	0.000000	0.000000	7.834349	5.626980	14.137318	3.383688	0.000000	6.384884	3.519270	6.245043	0.000000	2.891907	4.481846	10.231471	10.748597	0.000000	0.000000	7.558877	6.101227	3.166501	14.121480	0.000000	1.924844	0.000000	0.000000	0.000000	15.933105	0.000000	2.340876	13.803689	0.000000	0.000000	18.942226	0.000000	0.000000	0.000000	11.945331	5.019361	0.000000	0.000000	4.938797	1.351090	5.256752	0.000000	0.000000	10.125635
5	H	5.822002	4.115120	0.000000	0.000000	0.000000	4.161015	2.215201	0.270919	0.000000	0.000000	8.875282	0.000000	0.000000	2.832654	2.321947	9.366277	0.000000	6.683942	0.000000	0.000000	7.456093	5.161522	13.371639	3.139772	0.000000	6.145559	3.190719	5.746690	0.000000	2.583180	4.173686	9.736355	10.422556	0.000000	0.000000	7.235601	6.056509	3.225495	13.086710	0.098479	1.882473	0.000000	0.000000	0.000000	14.850738	0.000000	2.373973	13.154831	0.000000	0.000000	17.682941	0.000000	0.000000	0.000000	11.076623	5.173805	0.000000	0.000000	4.565756	1.030876	4.997159	0.000000	0.000000	9.602772
6	H	2.681741	1.990013	0.000000	0.000000	0.000000	0.525278	0.000000	1.125267	0.000000	1.179514	5.600657	0.000000	0.000000	0.263822	0.000000	4.121716	0.000000	3.574141	0.000000	0.000000	4.080014	0.730505	6.114499	1.220263	0.000000	3.184403	1.059673	2.764714	0.087122	0.187486	2.012942	3.506390	6.246208	0.994569	0.000000	2.364967	4.095827	2.286458	5.011106	1.581900	0.367115	0.000000	0.000000	0.000000	5.968407	0.000000	1.768219	5.848004	0.000000	0.000000	6.594018	0.000000	0.000000	0.000000	3.746135	3.361351	0.000000	0.000000	1.477777	0.000000	2.030411	0.000000	0.000000	4.855829
7	H	0.674104	0.973817	0.000000	0.000000	0.000000	0.377842	0.000000	0.601815	0.000000	0.871715	2.440737	0.000000	0.000000	0.135567	0.000000	1.665022	0.000000	1.247821	0.000000	0.000000	1.863201	0.000000	2.420154	0.586220	0.000000	1.210546	0.490948	1.114732	0.724306	0.000000	0.612646	1.127394	2.467518	0.000000	0.000000	0.820059	1.975484	0.992947	1.924572	1.430178	0.000000	0.000000	0.331085	0.000000	2.226622	0.000000	0.585334	2.684776	0.000000	0.000000	2.349417	0.000000	0.000000	0.000000	0.305555	1.311581	0.000000	0.000000	0.236115	0.000000	0.383077	0.000000	0.000000	1.822953
8	H	0.629704	0.956153	0.000000	0.000000	0.000000	0.378594	0.000000	0.575529	0.000000	0.874283	2.355056	0.000000	0.000000	0.143301	0.000000	1.589844	0.000000	1.188588	0.000000	0.000000	1.787154	0.000000	2.314824	0.573841	0.000000	1.169235	0.464407	1.075786	0.750335	0.000000	0.581688	1.085972	2.367997	0.000000	0.000000	0.784576	1.909008	0.966917	1.839890	1.404165	0.000000	0.000000	0.352134	0.000000	2.122945	0.000000	0.571826	2.587463	0.000000	0.000000	2.250874	0.000000	0.000000	0.000000	0.242894	1.267808	0.000000	0.000000	0.214196	0.000000	0.355963	0.000000	0.000000	1.736618
