node	atom	dim0	dim1	dim2	dim3	dim4	dim5	dim6	dim7	dim8	dim9	dim10	dim11	dim12	dim13	dim14	dim15	dim16	dim17	dim18	dim19	dim20	dim21	dim22	dim23	dim24	dim25	dim26	dim27	dim28	dim29	dim30	dim31	dim32	dim33	dim34	dim35	dim36	dim37	dim38	dim39	dim40	dim41	dim42	dim43	dim44	dim45	dim46	dim47	dim48	dim49	dim50	dim51	dim52	dim53	dim54	dim55	dim56	dim57	dim58	dim59	dim60	dim61	dim62	dim63
0	C	0.000000	0.000000	0.000000	0.000000	0.000000	19.025761	3.793515	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.059110	11.669587	0.000000	0.000000	0.000000	0.000000	14.934871	14.830704	16.967846	0.000000	0.000000	0.000000	8.236279	2.751760	0.000000	0.000000	1.769434	4.044467	10.563594	0.000000	0.000000	15.534752	6.913263	0.000000	26.079979	0.000000	0.000000	0.000000	0.000000	0.000000	24.813534	0.000000	0.000000	23.704220	6.812213	0.000000	21.258745	0.000000	0.000000	0.000000	7.468858	0.000000	0.000000	0.000000	0.000000	2.155969	0.000000	0.000000	8.620830	13.311852
1	C	0.000000	0.000000	0.000000	0.000000	0.000000	9.120774	0.000000	0.000000	0.000000	0.000000	1.192283	0.000000	0.000000	0.000000	5.967172	5.631561	0.000000	0.000000	0.000000	0.000000	8.488066	7.905156	8.031754	0.000000	0.000000	0.000000	3.503778	0.000000	0.000000	0.000000	0.210131	2.648440	7.302987	0.000000	0.000000	10.141208	5.512240	0.000000	13.143820	1.375741	0.000000	0.000000	0.000000	0.000000	13.240405	0.000000	0.000000	15.606417	0.687994	0.000000	10.226873	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.814788	6.848175
2	C	0.000000	0.000000	0.000000	0.000000	0.000000	3.219932	0.000000	1.984197	0.000000	0.000000	5.755187	0.000000	0.000000	0.000000	0.000000	3.405261	0.000000	0.000000	0.000000	0.000000	6.064023	0.854147	5.566018	0.000000	0.000000	0.000000	2.299330	0.000000	0.000000	0.000000	0.000000	0.713405	4.858752	0.000000	0.000000	5.465954	5.233482	0.000000	4.682323	4.710331	0.000000	0.000000	0.000000	0.000000	4.692583	0.000000	0.000000	8.153644	0.173255	0.000000	2.263269	0.000000	0.000000	0.000000	0.000000	1.060698	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.503620
3	O	0.000000	0.000000	0.000000	0.000000	0.000000	3.577940	0.000000	0.000000	0.000000	0.000000	0.032738	0.000000	0.000000	0.000000	2.520524	0.000000	0.000000	0.000000	1.208824	0.000000	1.295548	2.451602	0.781769	0.000000	0.000000	0.000000	0.641564	1.918499	0.000000	0.000000	0.712631	0.000000	1.188289	0.000000	0.000000	1.814350	0.322919	0.000000	3.025131	0.000000	0.000000	0.000000	0.000000	0.000000	2.694653	0.000000	0.000000	1.916914	0.931129	0.000000	2.079995	0.000000	0.000000	0.000000	1.441536	0.000000	0.000000	0.059354	0.000000	0.000000	0.000000	0.000000	0.253676	0.949147
4	H	3.449891	3.643537	0.000000	0.000000	0.000000	5.001534	2.887171	0.000000	0.000000	0.000000	4.862145	0.000000	0.000000	3.802884	2.469574	9.415816	0.000000	7.491350	0.000000	0.259372	8.197309	4.431396	13.538317	2.075408	0.000000	4.662300	4.319868	6.237599	0.000000	2.467255	3.968754	7.374397	9.393743	0.000000	0.000000	6.026717	5.410302	1.613244	13.912083	0.000000	0.627740	0.000000	0.000000	0.000000	14.995473	0.000000	1.227199	11.677306	0.000000	0.000000	16.645773	0.000000	0.000000	0.000000	11.133923	1.989909	0.000000	0.000000	3.868111	1.751319	3.584646	0.000000	2.335182	9.855935
5	H	3.464473	3.390966	0.000000	0.000000	0.000000	4.253037	2.347750	0.090101	0.000000	0.000000	5.108851	0.000000	0.000000	3.282398	1.903733	8.816594	0.000000	7.022902	0.000000	0.017596	7.656586	3.719345	12.631082	2.036274	0.000000	4.507315	3.914011	5.606228	0.000000	2.151588	3.617803	6.921813	8.933650	0.000000	0.000000	5.482639	5.331636	1.774734	12.568927	0.000000	0.703769	0.000000	0.000000	0.000000	13.677043	0.000000	1.280401	10.877760	0.000000	0.000000	15.180506	0.000000	0.000000	0.000000	9.980952	2.464176	0.000000	0.000000	3.571479	1.451654	3.435110	0.000000	1.781709	9.222428
6	H	2.330090	1.808275	0.000000	0.000000	0.000000	0.436045	0.000000	0.999846	0.000000	1.166314	4.964165	0.000000	0.000000	0.253424	0.000000	3.596026	0.000000	3.172944	0.000000	0.000000	3.611256	0.529809	5.378659	1.121006	0.000000	2.797559	0.936215	2.464342	0.191443	0.095308	1.781355	3.031688	5.522641	0.850726	0.000000	2.010074	3.674999	2.059344	4.360487	1.497555	0.290405	0.000000	0.000000	0.000000	5.202103	0.000000	1.551616	5.158648	0.000000	0.000000	5.741849	0.000000	0.000000	0.000000	3.152051	2.961829	0.000000	0.000000	1.264780	0.000000	1.739674	0.000000	0.000000	4.255931
7	H	0.504609	0.845409	0.000000	0.000000	0.000000	0.312749	0.000000	0.577005	0.000000	0.839928	2.172492	0.000000	0.000000	0.126944	0.000000	1.499327	0.000000	1.133541	0.000000	0.000000	1.692294	0.000000	2.183632	0.480368	0.000000	0.992629	0.504488	0.882801	0.797632	0.000000	0.399373	0.875007	2.107111	0.000000	0.000000	0.667093	1.819225	0.855493	1.572903	1.429617	0.000000	0.000000	0.379065	0.000000	1.795606	0.000000	0.411781	2.288924	0.000000	0.000000	1.842447	0.000000	0.000000	0.000000	0.000000	1.150608	0.000000	0.000000	0.082294	0.000000	0.223558	0.000000	0.000000	1.599203
